event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-13T11:00:59Z,196084870335688,2512,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-13T11:00:59Z,196084870335688,2512,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-13T11:00:59Z,196084870335688,2512,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-13T11:00:59Z,196084870335688,2512,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-13T11:00:59Z,196084870335688,2512,init:mem_used_pct,71.3932
HW_SAMPLE,2026-04-13T11:00:59Z,196084870335688,2512,init:mem_total_kb,65847772
HW_SAMPLE,2026-04-13T11:00:59Z,196084870335688,2512,init:mem_avail_kb,18836936
HW_SAMPLE,2026-04-13T11:00:59Z,196084870335688,2512,init:vm_rss_kb,3804
HW_SAMPLE,2026-04-13T11:00:59Z,196084870335688,2512,init:vm_peak_kb,14716
MODULE_START,2026-04-13T11:00:59Z,196084870652998,2512,btc_qm_engine,main_btc_mining
METRIC,2026-04-13T11:00:59Z,196084870672238,2512,btc_qm_engine:btc_run_mode_hash,66.0000000000
METRIC,2026-04-13T11:00:59Z,196084870715448,2512,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-13T11:00:59Z,196084870773878,2512,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084870828568,2512,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084870853938,2512,btc_qm_engine:btc_nx48_delta_nonce_scale,6.1459060000
METRIC,2026-04-13T11:00:59Z,196084870877368,2512,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084870901078,2512,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084870925418,2512,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-13T11:00:59Z,196084870949338,2512,btc_qm_engine:btc_nx48_exploration_bias,0.4987400000
METRIC,2026-04-13T11:00:59Z,196084870988888,2512,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084871038818,2512,btc_qm_engine:btc_wallet_from_privkey_start,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084873785848,2512,btc_qm_engine:btc_wallet_from_privkey_ok,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084874084938,2512,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084874121458,2512,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084874141048,2512,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
MODULE_START,2026-04-13T11:00:59Z,196084874160438,2512,btc_qm_engine,btc_engine_create
METRIC,2026-04-13T11:00:59Z,196084874167828,2512,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-13T11:00:59Z,196084874190778,2512,btc_qm_engine:btc_n_threads,8.0000000000
METRIC,2026-04-13T11:00:59Z,196084874209178,2512,btc_qm_engine:btc_batch_size,256.0000000000
METRIC,2026-04-13T11:00:59Z,196084874228158,2512,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874246468,2512,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-13T11:00:59Z,196084874265278,2512,btc_qm_engine:btc_duration_s,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874283368,2512,btc_qm_engine:btc_replica_idx,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874301508,2512,btc_qm_engine:btc_replica_nonce,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874319788,2512,btc_qm_engine:btc_replica_temp,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084874337928,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874355978,2512,btc_qm_engine:btc_replica_idx,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084874374068,2512,btc_qm_engine:btc_replica_nonce,536870911.0000000000
METRIC,2026-04-13T11:00:59Z,196084874393138,2512,btc_qm_engine:btc_replica_temp,2.0000000000
METRIC,2026-04-13T11:00:59Z,196084874411258,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874429348,2512,btc_qm_engine:btc_replica_idx,2.0000000000
METRIC,2026-04-13T11:00:59Z,196084874447528,2512,btc_qm_engine:btc_replica_nonce,1073741822.0000000000
METRIC,2026-04-13T11:00:59Z,196084874466408,2512,btc_qm_engine:btc_replica_temp,4.0000000000
METRIC,2026-04-13T11:00:59Z,196084874492568,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874515188,2512,btc_qm_engine:btc_replica_idx,3.0000000000
METRIC,2026-04-13T11:00:59Z,196084874541818,2512,btc_qm_engine:btc_replica_nonce,1610612733.0000000000
METRIC,2026-04-13T11:00:59Z,196084874565948,2512,btc_qm_engine:btc_replica_temp,8.0000000000
METRIC,2026-04-13T11:00:59Z,196084874588218,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874606538,2512,btc_qm_engine:btc_replica_idx,4.0000000000
METRIC,2026-04-13T11:00:59Z,196084874624768,2512,btc_qm_engine:btc_replica_nonce,2147483644.0000000000
METRIC,2026-04-13T11:00:59Z,196084874643728,2512,btc_qm_engine:btc_replica_temp,12.0000000000
METRIC,2026-04-13T11:00:59Z,196084874662308,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874698618,2512,btc_qm_engine:btc_replica_idx,5.0000000000
METRIC,2026-04-13T11:00:59Z,196084874716948,2512,btc_qm_engine:btc_replica_nonce,2684354555.0000000000
METRIC,2026-04-13T11:00:59Z,196084874735758,2512,btc_qm_engine:btc_replica_temp,20.0000000000
METRIC,2026-04-13T11:00:59Z,196084874761538,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874779838,2512,btc_qm_engine:btc_replica_idx,6.0000000000
METRIC,2026-04-13T11:00:59Z,196084874798078,2512,btc_qm_engine:btc_replica_nonce,3221225466.0000000000
METRIC,2026-04-13T11:00:59Z,196084874821298,2512,btc_qm_engine:btc_replica_temp,35.0000000000
METRIC,2026-04-13T11:00:59Z,196084874839938,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874858138,2512,btc_qm_engine:btc_replica_idx,7.0000000000
METRIC,2026-04-13T11:00:59Z,196084874876288,2512,btc_qm_engine:btc_replica_nonce,3758096377.0000000000
METRIC,2026-04-13T11:00:59Z,196084874900548,2512,btc_qm_engine:btc_replica_temp,50.0000000000
METRIC,2026-04-13T11:00:59Z,196084874924868,2512,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-13T11:00:59Z,196084874948448,2512,btc_qm_engine:btc_midstate_applied,1.0000000000
THREAD,2026-04-13T11:00:59Z,196084875113498,2512,btc_qm_engine:btc_mining_worker_START,140108902360768
METRIC,2026-04-13T11:00:59Z,196084875130048,2512,btc_qm_engine:btc_block_nonce,857013822.0000000000
THREAD,2026-04-13T11:00:59Z,196084875144768,2512,btc_qm_engine:btc_mining_worker_START,140108910753472
THREAD,2026-04-13T11:00:59Z,196084875175718,2512,btc_qm_engine:btc_mining_worker_START,140108893968064
THREAD,2026-04-13T11:00:59Z,196084875174948,2512,btc_qm_engine:btc_mining_worker_START,140108885575360
METRIC,2026-04-13T11:00:59Z,196084875215278,2512,btc_qm_engine:btc_best_leading_zeros,1.0000000000
THREAD,2026-04-13T11:00:59Z,196084875221118,2512,btc_qm_engine:btc_mining_worker_START,140108745406144
METRIC,2026-04-13T11:00:59Z,196084875243698,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084875267778,2512,btc_qm_engine:btc_near_miss_or_valid,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084875293688,2512,btc_qm_engine:btc_best_leading_zeros,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084875334448,2512,btc_qm_engine:btc_threads_launched,8.0000000000
THREAD,2026-04-13T11:00:59Z,196084875366718,2512,btc_qm_engine:btc_mining_worker_START,140108877182656
THREAD,2026-04-13T11:00:59Z,196084875384448,2512,btc_qm_engine:btc_mining_worker_START,140108868789952
METRIC,2026-04-13T11:00:59Z,196084875406498,2512,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084875453168,2512,btc_qm_engine:btc_block_nonce,2925719680.0000000000
METRIC,2026-04-13T11:00:59Z,196084875482188,2512,btc_qm_engine:btc_best_leading_zeros,2.0000000000
THREAD,2026-04-13T11:00:59Z,196084875500898,2512,btc_qm_engine:btc_mining_worker_START,140108860397248
METRIC,2026-04-13T11:00:59Z,196084875507218,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084875532248,2512,btc_qm_engine:btc_near_miss_or_valid,2.0000000000
METRIC,2026-04-13T11:00:59Z,196084875559988,2512,btc_qm_engine:btc_best_leading_zeros,2.0000000000
METRIC,2026-04-13T11:00:59Z,196084875645508,2512,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084875687088,2512,btc_qm_engine:btc_block_nonce,3892976415.0000000000
METRIC,2026-04-13T11:00:59Z,196084875760968,2512,btc_qm_engine:btc_best_leading_zeros,4.0000000000
METRIC,2026-04-13T11:00:59Z,196084875792818,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084875817358,2512,btc_qm_engine:btc_near_miss_or_valid,4.0000000000
METRIC,2026-04-13T11:00:59Z,196084875846258,2512,btc_qm_engine:btc_best_leading_zeros,4.0000000000
METRIC,2026-04-13T11:00:59Z,196084875933298,2512,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084876696458,2512,btc_qm_engine:btc_block_nonce,3010743469.0000000000
METRIC,2026-04-13T11:00:59Z,196084876739668,2512,btc_qm_engine:btc_best_leading_zeros,8.0000000000
METRIC,2026-04-13T11:00:59Z,196084876782838,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084876818078,2512,btc_qm_engine:btc_near_miss_or_valid,8.0000000000
METRIC,2026-04-13T11:00:59Z,196084876848938,2512,btc_qm_engine:btc_best_leading_zeros,8.0000000000
METRIC,2026-04-13T11:00:59Z,196084876933948,2512,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084877842558,2512,btc_qm_engine:btc_block_nonce,3647191353.0000000000
METRIC,2026-04-13T11:00:59Z,196084877917948,2512,btc_qm_engine:btc_best_leading_zeros,10.0000000000
METRIC,2026-04-13T11:00:59Z,196084877944048,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084877967678,2512,btc_qm_engine:btc_near_miss_or_valid,10.0000000000
METRIC,2026-04-13T11:00:59Z,196084877996638,2512,btc_qm_engine:btc_best_leading_zeros,10.0000000000
METRIC,2026-04-13T11:00:59Z,196084878100208,2512,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084878847368,2512,btc_qm_engine:btc_block_nonce,3027240246.0000000000
METRIC,2026-04-13T11:00:59Z,196084878914138,2512,btc_qm_engine:btc_best_leading_zeros,12.0000000000
METRIC,2026-04-13T11:00:59Z,196084878940778,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084878966268,2512,btc_qm_engine:btc_near_miss_or_valid,12.0000000000
METRIC,2026-04-13T11:00:59Z,196084878994138,2512,btc_qm_engine:btc_best_leading_zeros,12.0000000000
METRIC,2026-04-13T11:00:59Z,196084879134498,2512,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-13T11:00:59Z,196084883734157,2512,btc_qm_engine:btc_block_nonce,3393285353.0000000000
METRIC,2026-04-13T11:00:59Z,196084883776707,2512,btc_qm_engine:btc_best_leading_zeros,18.0000000000
METRIC,2026-04-13T11:00:59Z,196084883803017,2512,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-13T11:00:59Z,196084883833677,2512,btc_qm_engine:btc_near_miss_or_valid,18.0000000000
METRIC,2026-04-13T11:00:59Z,196084883858417,2512,btc_qm_engine:btc_best_leading_zeros,18.0000000000
