event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-16T15:50:11Z,10782362153425,128058,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-16T15:50:11Z,10782362153425,128058,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-16T15:50:11Z,10782362153425,128058,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-16T15:50:11Z,10782362153425,128058,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-16T15:50:11Z,10782362153425,128058,init:mem_used_pct,82.4828
HW_SAMPLE,2026-04-16T15:50:11Z,10782362153425,128058,init:mem_total_kb,7805424
HW_SAMPLE,2026-04-16T15:50:11Z,10782362153425,128058,init:mem_avail_kb,1367288
HW_SAMPLE,2026-04-16T15:50:11Z,10782362153425,128058,init:vm_rss_kb,4128
HW_SAMPLE,2026-04-16T15:50:11Z,10782362153425,128058,init:vm_peak_kb,14552
MODULE_START,2026-04-16T15:50:11Z,10782362756121,128058,btc_qm_engine,main_btc_mining
METRIC,2026-04-16T15:50:11Z,10782362764367,128058,btc_qm_engine:btc_run_mode_hash,66.0000000000
METRIC,2026-04-16T15:50:11Z,10782363035313,128058,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-16T15:50:11Z,10782363405994,128058,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782363470435,128058,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782363506602,128058,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-16T15:50:11Z,10782363605923,128058,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782363638353,128058,btc_qm_engine:btc_nx48_delta_nonce_scale,43.4761480000
METRIC,2026-04-16T15:50:11Z,10782363671535,128058,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782363702108,128058,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782363733872,128058,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-16T15:50:11Z,10782363764677,128058,btc_qm_engine:btc_nx48_exploration_bias,0.9330620000
METRIC,2026-04-16T15:50:11Z,10782363797251,128058,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-16T15:50:11Z,10782363832754,128058,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782363869852,128058,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782367763131,128058,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782367843597,128058,btc_qm_engine:btc_wallet_create_ns,3892875.0000000000
METRIC,2026-04-16T15:50:11Z,10782367891432,128058,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782368196642,128058,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782368237364,128058,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782368265810,128058,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782368445784,128058,btc_qm_engine:btc_ram_available_mb_start,1335.0000000000
MODULE_START,2026-04-16T15:50:11Z,10782368502421,128058,btc_qm_engine,btc_engine_create
METRIC,2026-04-16T15:50:11Z,10782368510802,128058,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-16T15:50:11Z,10782368548352,128058,btc_qm_engine:btc_n_threads,8.0000000000
METRIC,2026-04-16T15:50:11Z,10782368584515,128058,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-16T15:50:11Z,10782368626956,128058,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-16T15:50:11Z,10782368655786,128058,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-16T15:50:11Z,10782368684929,128058,btc_qm_engine:btc_duration_s,60.0000000000
METRIC,2026-04-16T15:50:11Z,10782368714782,128058,btc_qm_engine:btc_replica_idx,0.0000000000
METRIC,2026-04-16T15:50:11Z,10782368749440,128058,btc_qm_engine:btc_replica_nonce,0.0000000000
METRIC,2026-04-16T15:50:11Z,10782368779721,128058,btc_qm_engine:btc_replica_temp,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782368809030,128058,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T15:50:11Z,10782368835507,128058,btc_qm_engine:btc_replica_idx,1.0000000000
METRIC,2026-04-16T15:50:11Z,10782368868301,128058,btc_qm_engine:btc_replica_nonce,536870911.0000000000
METRIC,2026-04-16T15:50:11Z,10782368893617,128058,btc_qm_engine:btc_replica_temp,2.0000000000
