event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-18T11:44:24Z,14387819673526,2830,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-18T11:44:24Z,14387819673526,2830,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-18T11:44:24Z,14387819673526,2830,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-18T11:44:24Z,14387819673526,2830,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-18T11:44:24Z,14387819673526,2830,init:mem_used_pct,57.5911
HW_SAMPLE,2026-04-18T11:44:24Z,14387819673526,2830,init:mem_total_kb,65847776
HW_SAMPLE,2026-04-18T11:44:24Z,14387819673526,2830,init:mem_avail_kb,27925308
HW_SAMPLE,2026-04-18T11:44:24Z,14387819673526,2830,init:vm_rss_kb,3748
HW_SAMPLE,2026-04-18T11:44:24Z,14387819673526,2830,init:vm_peak_kb,14732
MODULE_START,2026-04-18T11:44:24Z,14387819996545,2830,btc_qm_engine,main_btc_mining
METRIC,2026-04-18T11:44:24Z,14387820033225,2830,btc_qm_engine:btc_run_mode_hash,85.0000000000
METRIC,2026-04-18T11:44:24Z,14387820086395,2830,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-18T11:44:24Z,14387820147925,2830,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387820176835,2830,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387820202615,2830,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-18T11:44:24Z,14387820259525,2830,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387820286905,2830,btc_qm_engine:btc_nx48_delta_nonce_scale,50.0000000000
METRIC,2026-04-18T11:44:24Z,14387820313465,2830,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387820338765,2830,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387820364285,2830,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-18T11:44:24Z,14387820390164,2830,btc_qm_engine:btc_nx48_exploration_bias,0.8436640000
METRIC,2026-04-18T11:44:24Z,14387820416454,2830,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387820459034,2830,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387820490264,2830,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387824218848,2830,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387824281648,2830,btc_qm_engine:btc_wallet_create_ns,3728444.0000000000
METRIC,2026-04-18T11:44:24Z,14387824313118,2830,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387824495338,2830,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387824547448,2830,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387824642628,2830,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387824830037,2830,btc_qm_engine:btc_ram_available_mb_start,27270.0000000000
MODULE_START,2026-04-18T11:44:24Z,14387824872817,2830,btc_qm_engine,btc_engine_create
METRIC,2026-04-18T11:44:24Z,14387824884997,2830,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-18T11:44:24Z,14387824912017,2830,btc_qm_engine:btc_n_threads,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387824937797,2830,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-18T11:44:24Z,14387824973837,2830,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825099997,2830,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-18T11:44:24Z,14387825141797,2830,btc_qm_engine:btc_duration_s,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825170337,2830,btc_qm_engine:btc_replica_idx,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825196847,2830,btc_qm_engine:btc_replica_nonce,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825225417,2830,btc_qm_engine:btc_replica_temp,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387825251567,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825277717,2830,btc_qm_engine:btc_replica_idx,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387825318527,2830,btc_qm_engine:btc_replica_nonce,536870911.0000000000
METRIC,2026-04-18T11:44:24Z,14387825355937,2830,btc_qm_engine:btc_replica_temp,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387825390037,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825418937,2830,btc_qm_engine:btc_replica_idx,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387825447206,2830,btc_qm_engine:btc_replica_nonce,1073741822.0000000000
METRIC,2026-04-18T11:44:24Z,14387825474476,2830,btc_qm_engine:btc_replica_temp,4.0000000000
METRIC,2026-04-18T11:44:24Z,14387825503026,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825530626,2830,btc_qm_engine:btc_replica_idx,3.0000000000
METRIC,2026-04-18T11:44:24Z,14387825558706,2830,btc_qm_engine:btc_replica_nonce,1610612733.0000000000
METRIC,2026-04-18T11:44:24Z,14387825609916,2830,btc_qm_engine:btc_replica_temp,8.0000000000
METRIC,2026-04-18T11:44:24Z,14387825638506,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825666216,2830,btc_qm_engine:btc_replica_idx,4.0000000000
METRIC,2026-04-18T11:44:24Z,14387825692396,2830,btc_qm_engine:btc_replica_nonce,2147483644.0000000000
METRIC,2026-04-18T11:44:24Z,14387825721476,2830,btc_qm_engine:btc_replica_temp,12.0000000000
METRIC,2026-04-18T11:44:24Z,14387825749626,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825779246,2830,btc_qm_engine:btc_replica_idx,5.0000000000
METRIC,2026-04-18T11:44:24Z,14387825808326,2830,btc_qm_engine:btc_replica_nonce,2684354555.0000000000
METRIC,2026-04-18T11:44:24Z,14387825838436,2830,btc_qm_engine:btc_replica_temp,20.0000000000
METRIC,2026-04-18T11:44:24Z,14387825867336,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387825893036,2830,btc_qm_engine:btc_replica_idx,6.0000000000
METRIC,2026-04-18T11:44:24Z,14387825920556,2830,btc_qm_engine:btc_replica_nonce,3221225466.0000000000
METRIC,2026-04-18T11:44:24Z,14387825949636,2830,btc_qm_engine:btc_replica_temp,35.0000000000
METRIC,2026-04-18T11:44:24Z,14387825980296,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387826020676,2830,btc_qm_engine:btc_replica_idx,7.0000000000
METRIC,2026-04-18T11:44:24Z,14387826049306,2830,btc_qm_engine:btc_replica_nonce,3758096377.0000000000
METRIC,2026-04-18T11:44:24Z,14387826084045,2830,btc_qm_engine:btc_replica_temp,50.0000000000
METRIC,2026-04-18T11:44:24Z,14387826112565,2830,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T11:44:24Z,14387826142025,2830,btc_qm_engine:btc_midstate_applied,1.0000000000
THREAD,2026-04-18T11:44:24Z,14387826241715,2830,btc_qm_engine:btc_mining_worker_START,140132221318848
METRIC,2026-04-18T11:44:24Z,14387826262265,2830,btc_qm_engine:btc_block_nonce,4293440763.0000000000
METRIC,2026-04-18T11:44:24Z,14387826346985,2830,btc_qm_engine:btc_best_leading_zeros,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387826375955,2830,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-18T11:44:24Z,14387826401445,2830,btc_qm_engine:btc_near_miss_or_valid,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387826411335,2830,btc_qm_engine:btc_threads_launched,2.0000000000
THREAD,2026-04-18T11:44:24Z,14387826701004,2830,btc_qm_engine:btc_mining_worker_START,140132212926144
METRIC,2026-04-18T11:44:24Z,14387827074994,2830,btc_qm_engine:btc_best_leading_zeros,2.0000000000
METRIC,2026-04-18T11:44:24Z,14387827255754,2830,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387827325783,2830,btc_qm_engine:btc_block_nonce,4292717790.0000000000
METRIC,2026-04-18T11:44:24Z,14387827365043,2830,btc_qm_engine:btc_best_leading_zeros,4.0000000000
METRIC,2026-04-18T11:44:24Z,14387827395503,2830,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-18T11:44:24Z,14387827422243,2830,btc_qm_engine:btc_near_miss_or_valid,4.0000000000
METRIC,2026-04-18T11:44:24Z,14387827450113,2830,btc_qm_engine:btc_best_leading_zeros,4.0000000000
METRIC,2026-04-18T11:44:24Z,14387827527853,2830,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387828140502,2830,btc_qm_engine:btc_block_nonce,69254974.0000000000
METRIC,2026-04-18T11:44:24Z,14387828208242,2830,btc_qm_engine:btc_best_leading_zeros,8.0000000000
METRIC,2026-04-18T11:44:24Z,14387828242242,2830,btc_qm_engine:btc_block_valid,0.0000000000
ANOMALY,2026-04-18T11:44:24Z,14387828273862,2830,btc_qm_engine:btc_near_miss_or_valid,8.0000000000
METRIC,2026-04-18T11:44:24Z,14387828300022,2830,btc_qm_engine:btc_best_leading_zeros,8.0000000000
METRIC,2026-04-18T11:44:24Z,14387828392772,2830,btc_qm_engine:btc_nx48_csv_saved,1.0000000000
METRIC,2026-04-18T11:44:24Z,14387832730985,2830,btc_qm_engine:btc_block_nonce,3530939552.0000000000
METRIC,2026-04-18T11:44:24Z,14387832882295,2830,btc_qm_engine:btc_best_leading_zeros,11.0000000000
METRIC,2026-04-18T11:44:24Z,14387832956485,2830,btc_qm_engine:btc_block_valid,0.0000000000
