event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-17T22:45:55Z,16175562230282,235,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-17T22:45:55Z,16175562230282,235,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-17T22:45:55Z,16175562230282,235,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-17T22:45:55Z,16175562230282,235,init:cpu_delta_pct,75.0000
HW_SAMPLE,2026-04-17T22:45:55Z,16175562230282,235,init:mem_used_pct,85.9506
HW_SAMPLE,2026-04-17T22:45:55Z,16175562230282,235,init:mem_total_kb,65847776
HW_SAMPLE,2026-04-17T22:45:55Z,16175562230282,235,init:mem_avail_kb,9251236
HW_SAMPLE,2026-04-17T22:45:55Z,16175562230282,235,init:vm_rss_kb,3716
HW_SAMPLE,2026-04-17T22:45:55Z,16175562230282,235,init:vm_peak_kb,14732
MODULE_START,2026-04-17T22:45:55Z,16175563698782,235,btc_qm_engine,main_btc_mining
METRIC,2026-04-17T22:45:55Z,16175563730592,235,btc_qm_engine:btc_run_mode_hash,85.0000000000
METRIC,2026-04-17T22:45:55Z,16175564764142,235,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-17T22:45:55Z,16175564897932,235,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-17T22:45:55Z,16175565000112,235,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-17T22:45:55Z,16175565072092,235,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-17T22:45:55Z,16175565128872,235,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-17T22:45:55Z,16175565154892,235,btc_qm_engine:btc_nx48_delta_nonce_scale,48.7691770000
METRIC,2026-04-17T22:45:55Z,16175565180892,235,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
