event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-16T16:45:02Z,14073188063250,147636,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-16T16:45:02Z,14073188063250,147636,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-16T16:45:02Z,14073188063250,147636,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-16T16:45:02Z,14073188063250,147636,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-16T16:45:02Z,14073188063250,147636,init:mem_used_pct,89.6379
HW_SAMPLE,2026-04-16T16:45:02Z,14073188063250,147636,init:mem_total_kb,7805424
HW_SAMPLE,2026-04-16T16:45:02Z,14073188063250,147636,init:mem_avail_kb,808804
HW_SAMPLE,2026-04-16T16:45:02Z,14073188063250,147636,init:vm_rss_kb,4048
HW_SAMPLE,2026-04-16T16:45:02Z,14073188063250,147636,init:vm_peak_kb,14552
MODULE_START,2026-04-16T16:45:02Z,14073188454756,147636,btc_qm_engine,main_btc_mining
METRIC,2026-04-16T16:45:02Z,14073188463077,147636,btc_qm_engine:btc_run_mode_hash,66.0000000000
METRIC,2026-04-16T16:45:02Z,14073189107350,147636,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-16T16:45:02Z,14073189566902,147636,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073189613447,147636,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073189657581,147636,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-16T16:45:02Z,14073189744028,147636,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073189788630,147636,btc_qm_engine:btc_nx48_delta_nonce_scale,42.6559740000
METRIC,2026-04-16T16:45:02Z,14073189832214,147636,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073189872796,147636,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073189913345,147636,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-16T16:45:02Z,14073189954328,147636,btc_qm_engine:btc_nx48_exploration_bias,0.9235070000
METRIC,2026-04-16T16:45:02Z,14073189996709,147636,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-16T16:45:02Z,14073190053624,147636,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073190100069,147636,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073193697492,147636,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073193770028,147636,btc_qm_engine:btc_wallet_create_ns,3596754.0000000000
METRIC,2026-04-16T16:45:02Z,14073193815724,147636,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073193966643,147636,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073194025398,147636,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073194064943,147636,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073194247564,147636,btc_qm_engine:btc_ram_available_mb_start,797.0000000000
MODULE_START,2026-04-16T16:45:02Z,14073194297538,147636,btc_qm_engine,btc_engine_create
METRIC,2026-04-16T16:45:02Z,14073194304961,147636,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-16T16:45:02Z,14073194346553,147636,btc_qm_engine:btc_n_threads,8.0000000000
METRIC,2026-04-16T16:45:02Z,14073194388509,147636,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-16T16:45:02Z,14073194431007,147636,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073194470003,147636,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-16T16:45:02Z,14073194513322,147636,btc_qm_engine:btc_duration_s,60.0000000000
METRIC,2026-04-16T16:45:02Z,14073194553733,147636,btc_qm_engine:btc_replica_idx,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073194592247,147636,btc_qm_engine:btc_replica_nonce,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073194630749,147636,btc_qm_engine:btc_replica_temp,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073194669439,147636,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073194708396,147636,btc_qm_engine:btc_replica_idx,1.0000000000
METRIC,2026-04-16T16:45:02Z,14073194755846,147636,btc_qm_engine:btc_replica_nonce,536870911.0000000000
METRIC,2026-04-16T16:45:02Z,14073194797917,147636,btc_qm_engine:btc_replica_temp,2.0000000000
METRIC,2026-04-16T16:45:02Z,14073194836796,147636,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073194875856,147636,btc_qm_engine:btc_replica_idx,2.0000000000
METRIC,2026-04-16T16:45:02Z,14073194915038,147636,btc_qm_engine:btc_replica_nonce,1073741822.0000000000
METRIC,2026-04-16T16:45:02Z,14073194957313,147636,btc_qm_engine:btc_replica_temp,4.0000000000
METRIC,2026-04-16T16:45:02Z,14073194996831,147636,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073195045928,147636,btc_qm_engine:btc_replica_idx,3.0000000000
METRIC,2026-04-16T16:45:02Z,14073195095444,147636,btc_qm_engine:btc_replica_nonce,1610612733.0000000000
METRIC,2026-04-16T16:45:02Z,14073195137843,147636,btc_qm_engine:btc_replica_temp,8.0000000000
METRIC,2026-04-16T16:45:02Z,14073195177222,147636,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073195215409,147636,btc_qm_engine:btc_replica_idx,4.0000000000
METRIC,2026-04-16T16:45:02Z,14073195272068,147636,btc_qm_engine:btc_replica_nonce,2147483644.0000000000
METRIC,2026-04-16T16:45:02Z,14073195314196,147636,btc_qm_engine:btc_replica_temp,12.0000000000
METRIC,2026-04-16T16:45:02Z,14073195354216,147636,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073195393259,147636,btc_qm_engine:btc_replica_idx,5.0000000000
METRIC,2026-04-16T16:45:02Z,14073195430195,147636,btc_qm_engine:btc_replica_nonce,2684354555.0000000000
METRIC,2026-04-16T16:45:02Z,14073195474739,147636,btc_qm_engine:btc_replica_temp,20.0000000000
METRIC,2026-04-16T16:45:02Z,14073195515250,147636,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-16T16:45:02Z,14073195554927,147636,btc_qm_engine:btc_replica_idx,6.0000000000
