event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-16T17:21:54Z,16285577345111,157780,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-16T17:21:54Z,16285577345111,157780,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-16T17:21:54Z,16285577345111,157780,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-16T17:21:54Z,16285577345111,157780,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-16T17:21:54Z,16285577345111,157780,init:mem_used_pct,82.6293
HW_SAMPLE,2026-04-16T17:21:54Z,16285577345111,157780,init:mem_total_kb,7805424
HW_SAMPLE,2026-04-16T17:21:54Z,16285577345111,157780,init:mem_avail_kb,1355860
HW_SAMPLE,2026-04-16T17:21:54Z,16285577345111,157780,init:vm_rss_kb,3980
HW_SAMPLE,2026-04-16T17:21:54Z,16285577345111,157780,init:vm_peak_kb,14552
MODULE_START,2026-04-16T17:21:54Z,16285577817971,157780,btc_qm_engine,main_btc_mining
METRIC,2026-04-16T17:21:54Z,16285577839544,157780,btc_qm_engine:btc_run_mode_hash,66.0000000000
METRIC,2026-04-16T17:21:54Z,16285577948903,157780,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-16T17:21:54Z,16285578110601,157780,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-16T17:21:54Z,16285578162626,157780,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-16T17:21:54Z,16285578201010,157780,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-16T17:21:54Z,16285578285759,157780,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-16T17:21:54Z,16285578326123,157780,btc_qm_engine:btc_nx48_delta_nonce_scale,49.7927220000
METRIC,2026-04-16T17:21:54Z,16285578367259,157780,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-16T17:21:54Z,16285578404760,157780,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-16T17:21:54Z,16285578441855,157780,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
