event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-16T18:39:05Z,20916694557692,183814,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-16T18:39:05Z,20916694557692,183814,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-16T18:39:05Z,20916694557692,183814,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-16T18:39:05Z,20916694557692,183814,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-16T18:39:05Z,20916694557692,183814,init:mem_used_pct,79.3832
HW_SAMPLE,2026-04-16T18:39:05Z,20916694557692,183814,init:mem_total_kb,7805424
HW_SAMPLE,2026-04-16T18:39:05Z,20916694557692,183814,init:mem_avail_kb,1609228
HW_SAMPLE,2026-04-16T18:39:05Z,20916694557692,183814,init:vm_rss_kb,4044
HW_SAMPLE,2026-04-16T18:39:05Z,20916694557692,183814,init:vm_peak_kb,14552
MODULE_START,2026-04-16T18:39:05Z,20916696443694,183814,btc_qm_engine,main_btc_mining
METRIC,2026-04-16T18:39:05Z,20916696472550,183814,btc_qm_engine:btc_run_mode_hash,85.0000000000
METRIC,2026-04-16T18:39:05Z,20916697047386,183814,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-16T18:39:05Z,20916697549634,183814,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916697626880,183814,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916697683552,183814,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-16T18:39:05Z,20916697795636,183814,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916697851860,183814,btc_qm_engine:btc_nx48_delta_nonce_scale,49.7927220000
METRIC,2026-04-16T18:39:05Z,20916697908371,183814,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916697962968,183814,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916698077949,183814,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-16T18:39:05Z,20916698124844,183814,btc_qm_engine:btc_nx48_exploration_bias,0.8930620000
METRIC,2026-04-16T18:39:05Z,20916698170797,183814,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-16T18:39:05Z,20916698230082,183814,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916698287336,183814,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916704838537,183814,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-16T18:39:05Z,20916704981830,183814,btc_qm_engine:btc_wallet_create_ns,6551028.0000000000
METRIC,2026-04-16T18:39:05Z,20916705062571,183814,btc_qm_engine:btc_wallet_network,1.0000000000
