event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-16T18:44:50Z,21261104167998,186045,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-16T18:44:50Z,21261104167998,186045,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-16T18:44:50Z,21261104167998,186045,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-16T18:44:50Z,21261104167998,186045,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-16T18:44:50Z,21261104167998,186045,init:mem_used_pct,79.1424
HW_SAMPLE,2026-04-16T18:44:50Z,21261104167998,186045,init:mem_total_kb,7805424
HW_SAMPLE,2026-04-16T18:44:50Z,21261104167998,186045,init:mem_avail_kb,1628028
HW_SAMPLE,2026-04-16T18:44:50Z,21261104167998,186045,init:vm_rss_kb,4028
HW_SAMPLE,2026-04-16T18:44:50Z,21261104167998,186045,init:vm_peak_kb,14552
MODULE_START,2026-04-16T18:44:50Z,21261104613731,186045,btc_qm_engine,main_btc_mining
METRIC,2026-04-16T18:44:50Z,21261104622862,186045,btc_qm_engine:btc_run_mode_hash,85.0000000000
METRIC,2026-04-16T18:44:50Z,21261104691509,186045,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-16T18:44:50Z,21261104948236,186045,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261105022182,186045,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261105074479,186045,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-16T18:44:50Z,21261105177509,186045,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261105230653,186045,btc_qm_engine:btc_nx48_delta_nonce_scale,50.0000000000
METRIC,2026-04-16T18:44:50Z,21261105279193,186045,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261105338168,186045,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261105383829,186045,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-16T18:44:50Z,21261105431602,186045,btc_qm_engine:btc_nx48_exploration_bias,0.9561150000
METRIC,2026-04-16T18:44:50Z,21261105481875,186045,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-16T18:44:50Z,21261105544981,186045,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261105603865,186045,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261111663769,186045,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261112094505,186045,btc_qm_engine:btc_wallet_create_ns,6059192.0000000000
METRIC,2026-04-16T18:44:50Z,21261112187213,186045,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261113421209,186045,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261113568849,186045,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261113619201,186045,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-16T18:44:50Z,21261113827732,186045,btc_qm_engine:btc_ram_available_mb_start,1589.0000000000
MODULE_START,2026-04-16T18:44:50Z,21261113891409,186045,btc_qm_engine,btc_engine_create
METRIC,2026-04-16T18:44:50Z,21261113899682,186045,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-16T18:44:50Z,21261113941186,186045,btc_qm_engine:btc_n_threads,8.0000000000
METRIC,2026-04-16T18:44:50Z,21261113986088,186045,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-16T18:44:50Z,21261114156041,186045,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-16T18:44:50Z,21261114201953,186045,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-16T18:44:50Z,21261114250145,186045,btc_qm_engine:btc_duration_s,0.0000000000
METRIC,2026-04-16T18:44:50Z,21261114294635,186045,btc_qm_engine:btc_replica_idx,0.0000000000
