event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-15T15:32:43Z,15893076326390,2756,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-15T15:32:43Z,15893076326390,2756,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-15T15:32:43Z,15893076326390,2756,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-15T15:32:43Z,15893076326390,2756,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-15T15:32:43Z,15893076326390,2756,init:mem_used_pct,70.4708
HW_SAMPLE,2026-04-15T15:32:43Z,15893076326390,2756,init:mem_total_kb,65847776
HW_SAMPLE,2026-04-15T15:32:43Z,15893076326390,2756,init:mem_avail_kb,19444320
HW_SAMPLE,2026-04-15T15:32:43Z,15893076326390,2756,init:vm_rss_kb,3916
HW_SAMPLE,2026-04-15T15:32:43Z,15893076326390,2756,init:vm_peak_kb,14724
MODULE_START,2026-04-15T15:32:43Z,15893078464130,2756,btc_qm_engine,main_btc_mining
METRIC,2026-04-15T15:32:43Z,15893079151440,2756,btc_qm_engine:btc_run_mode_hash,66.0000000000
METRIC,2026-04-15T15:32:43Z,15893091178930,2756,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-15T15:32:43Z,15893093805300,2756,btc_qm_engine:btc_nx48_init_loaded,0.0000000000
METRIC,2026-04-15T15:32:43Z,15893094422620,2756,btc_qm_engine:btc_nx48_delta_nonce_scale,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893094872820,2756,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893096666410,2756,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893097191770,2756,btc_qm_engine:btc_nx48_batch_size_scale,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893097658200,2756,btc_qm_engine:btc_nx48_exploration_bias,0.5000000000
METRIC,2026-04-15T15:32:43Z,15893098159850,2756,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-15T15:32:43Z,15893098745700,2756,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893099787280,2756,btc_qm_engine:btc_wallet_from_privkey_start,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893105956120,2756,btc_qm_engine:btc_wallet_from_privkey_ok,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893132310971,2756,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893132937801,2756,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893133454871,2756,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-15T15:32:43Z,15893135143201,2756,btc_qm_engine:btc_ram_available_mb_start,18989.0000000000
MODULE_START,2026-04-15T15:32:43Z,15893135635021,2756,btc_qm_engine,btc_engine_create
METRIC,2026-04-15T15:32:43Z,15893135775031,2756,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-15T15:32:43Z,15893136325511,2756,btc_qm_engine:btc_n_threads,2.0000000000
METRIC,2026-04-15T15:32:43Z,15893136773461,2756,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-15T15:32:43Z,15893137272881,2756,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-15T15:32:43Z,15893137697251,2756,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-15T15:32:43Z,15893138258281,2756,btc_qm_engine:btc_duration_s,2.0000000000
