timestamp_ns,total_ticks,tps_current,tps_avg,throughput,latency_min_ns,latency_med_ns,latency_max_ns,errors,cpu_percent,ram_percent
28468727897326,9988000,366772,279567,279567435,1035,1606,1026075,0,100.00,87.11
28468828166971,10012000,238644,279453,279452562,1035,1606,1026075,0,98.77,87.11
28468934409826,10033000,196149,279204,279204369,1035,1606,1026075,0,100.00,87.02
28469034188829,10058000,241726,279097,279096812,1035,1606,1026075,0,100.00,86.63
28469146458652,10072000,137240,278696,278696392,1035,1606,1026075,0,100.00,86.70
28469243557832,10083000,106695,278207,278207112,1035,1606,1026075,0,100.00,86.60
28469351683893,10115000,304772,278284,278283848,1035,1606,1026075,0,100.00,86.81
28469458947781,10133000,179273,278011,278011096,1035,1606,1026075,0,100.00,86.89
28469547332131,10173000,390203,278326,278325752,1035,1606,1026075,0,100.00,86.94
28469649457408,10216000,419850,278721,278721205,1035,1606,1026075,0,98.81,87.01
28469751133597,10258000,412749,279092,279092265,1035,1606,1026075,0,100.00,86.68
28469856131095,10305000,448442,279574,279573797,1035,1606,1026075,0,100.00,86.92
28469960935813,10331000,254688,279505,279505064,1035,1606,1026075,0,100.00,86.91
28470064971575,10367000,338731,279675,279674872,1035,1606,1026075,0,100.00,86.73
28470171398545,10413000,443951,280133,280132787,1035,1606,1026075,0,98.80,86.61
28470270388856,10455000,411667,280493,280492817,1035,1606,1026075,0,100.00,86.84
28470372492246,10484000,282788,280499,280499114,1035,1606,1026075,0,100.00,87.05
28470477976647,10509000,249211,280415,280415362,1035,1606,1026075,0,100.00,87.31
28470576162533,10542000,323817,280533,280533064,1035,1606,1026075,0,100.00,87.46
28470676328085,10571000,286178,280548,280548244,1035,1606,1026075,0,100.00,87.58
28470781662575,10597000,254048,280476,280476461,1035,1606,1026075,0,100.00,87.66
28470883940365,10616000,187261,280227,280226802,1035,1606,1026075,0,100.00,87.69
28470981292429,10645000,285400,280241,280240640,1035,1606,1026075,0,100.00,87.28
28471091154865,10677000,291796,280274,280273905,1035,1606,1026075,0,100.00,87.24
28471196375671,10703000,259974,280221,280220752,1035,1606,1026075,0,100.00,87.41
28471297869163,10725000,218746,280059,280059305,1035,1606,1026075,0,100.00,87.55
28471400207975,10748000,220280,279897,279896760,1035,1606,1026075,0,100.00,87.27
28471504553629,10766000,178555,279631,279631411,1035,1606,1026075,0,100.00,87.15
28471601280856,10789000,220518,279472,279471704,1035,1606,1026075,0,98.82,86.96
28471704208722,10822000,321890,279584,279584053,1035,1606,1026075,0,100.00,87.06
28471804482693,10855000,327343,279708,279708116,1035,1606,1026075,0,100.00,87.16
28471906497883,10899000,432426,280107,280107480,1035,1606,1026075,0,100.00,86.93
28472012424548,10924000,242826,280009,280009095,1035,1606,1026075,0,100.00,86.95
28472109605962,10947000,229463,279880,279879563,1035,1606,1026075,0,100.00,86.82
28472214181898,10969000,219009,279724,279723633,1035,1606,1026075,0,100.00,86.98
28472319552411,11012000,397401,280047,280047449,1035,1606,1026075,0,100.00,87.09
28472423460264,11033000,209494,279868,279868047,1035,1606,1026075,0,100.00,87.27
28472519492016,11070000,365462,280087,280087302,1035,1606,1026075,0,98.78,87.23
28472623073853,11097000,266404,280052,280052305,1035,1606,1026075,0,100.00,87.40
28472722777327,11128000,305725,280118,280117833,1035,1606,1026075,0,100.00,87.34
28472822731734,11157000,288893,280140,280139950,1035,1606,1026075,0,98.77,87.66
28472927378094,11192000,348800,280313,280312507,1035,1606,1026075,0,100.00,87.19
28473029735669,11216000,237928,280206,280205698,1035,1606,1026075,0,100.00,87.39
28473129540939,11241000,249660,280129,280129473,1035,1606,1026075,0,100.00,87.38
28473228971871,11265000,234142,280012,280012303,1035,1606,1026075,0,100.00,87.34
28473333899785,11289000,227670,279876,279875510,1035,1606,1026075,0,100.00,87.37
28473439302142,11313000,228172,279741,279741032,1035,1606,1026075,0,100.00,87.37
28473539684491,11337000,235667,279630,279630324,1035,1606,1026075,0,98.77,87.38
28473639058621,11376000,389664,279901,279901290,1035,1606,1026075,0,100.00,87.47
28473739576334,11423000,468446,280366,280365588,1035,1606,1026075,0,100.00,87.47
28473840407415,11466000,427941,280729,280728643,1035,1606,1026075,0,100.00,87.37
28473940540998,11509000,427503,281089,281089211,1035,1606,1026075,0,100.00,87.42
28474042678967,11555000,453830,281516,281515783,1035,1606,1026075,0,100.00,87.42
28474144265435,11599000,430594,281886,281885996,1035,1606,1026075,0,98.78,87.40
28474244927892,11636000,367864,282096,282095646,1035,1606,1026075,0,100.00,87.65
28474344617731,11669000,329683,282211,282210846,1035,1606,1026075,0,100.00,87.82
28474448603675,11711000,413515,282533,282532591,1035,1606,1026075,0,100.00,87.86
28474549515845,11732000,209645,282357,282356874,1035,1606,1026075,0,100.00,87.99
28474649619294,11755000,222732,282209,282209058,1035,1606,1026075,0,98.80,87.99
28474750725774,11777000,218181,282054,282054433,1035,1606,1026075,0,100.00,88.25
28474857161603,11819000,413549,282373,282373494,1035,1606,1026075,0,100.00,88.05
28474952235041,11854000,349106,282533,282532954,1035,1606,1026075,0,98.72,87.82
28475058422828,11892000,372055,282750,282750352,1035,1606,1026075,0,100.00,87.97
28475159665626,11934000,408690,283057,283057329,1035,1606,1026075,0,100.00,87.87
28475262150149,11974000,389949,283317,283316765,1035,1606,1026075,0,100.00,88.02
28475370696173,12003000,277450,283302,283302291,1035,1606,1026075,0,100.00,87.71
28475466337469,12046000,429614,283647,283647121,1035,1606,1026075,0,100.00,87.66
28475577432736,12068000,211457,283471,283470699,1035,1606,1026075,0,100.00,87.74
28475672937387,12090000,212237,283298,283297675,1035,1606,1026075,0,100.00,87.69
28475778595063,12116000,243549,283198,283198492,1035,1606,1026075,0,100.00,87.74
28475886938382,12132000,159828,282910,282910490,1035,1606,1026075,0,98.78,87.69
28475986359300,12155000,222757,282766,282766003,1035,1606,1026075,0,100.00,87.73
28476084390261,12178000,226349,282633,282632957,1035,1606,1026075,0,100.00,87.70
28476188778720,12201000,225990,282499,282499481,1035,1606,1026075,0,100.00,87.66
28476295397442,12225000,238337,282397,282396754,1035,1606,1026075,0,100.00,87.21
28476391781565,12238000,126292,282026,282026447,1035,1606,1026075,0,100.00,87.16
28476490566037,12263000,246419,281943,281943389,1035,1606,1026075,0,100.00,87.34
28476595992572,12291000,279613,281938,281938037,1035,1606,1026075,0,100.00,87.50
28476693963359,12302000,106613,281524,281524067,1035,1606,1026075,0,100.00,87.60
28476804351047,12330000,265013,281484,281484243,1035,1606,1026075,0,100.00,86.31
28476901123560,12366000,357907,281659,281659329,1035,1606,1026075,0,100.00,85.99
28477002290964,12413000,460582,282074,282074228,1035,1606,1026075,0,100.00,86.01
28477103680713,12456000,424696,282402,282401618,1035,1606,1026075,0,100.00,85.88
28477209031752,12484000,271217,282376,282375501,1035,1606,1026075,0,98.81,86.07
28477308210543,12522000,374076,282586,282585719,1035,1606,1026075,0,100.00,85.96
28477413368093,12551000,276632,282572,282571667,1035,1606,1026075,0,100.00,86.15
28477517785322,12572000,208957,282405,282405481,1035,1606,1026075,0,100.00,85.83
28477617933730,12610000,371448,282610,282609633,1035,1606,1026075,0,100.00,86.08
28477718935384,12637000,262220,282563,282562690,1035,1606,1026075,0,100.00,86.08
28477832648543,12669000,301291,282607,282607062,1035,1606,1026075,0,100.00,86.09
28477930680112,12686000,167036,282345,282345278,1035,1606,1026075,0,100.00,85.77
28478027206559,12703000,169565,282094,282094186,1035,1606,1026075,0,98.75,85.81
28478140473358,12718000,148486,281795,281795131,1035,1606,1026075,0,100.00,85.77
28478230625874,12736000,175884,281556,281555512,1035,1606,1026075,0,100.00,85.67
28478343570161,12753000,164971,281291,281290523,1035,1606,1026075,0,100.00,85.78
28478439974405,12769000,150425,280984,280984221,1035,1606,1026075,0,100.00,85.90
28478543548077,12817000,464221,281400,281400196,1035,1606,1026075,0,100.00,85.84
28478643914468,12849000,317927,281481,281480737,1035,1606,1026075,0,100.00,85.89
28478751322514,12885000,345798,281627,281627088,1035,1606,1026075,0,100.00,85.80
28478861861009,12903000,168711,281364,281364385,1035,1606,1026075,0,100.00,85.47
28478959059893,12923000,194309,281169,281169430,1035,1606,1026075,0,98.80,85.29
28479060562509,12956000,326707,281269,281269286,1035,1606,1026075,0,100.00,85.59
28479160976041,12978000,219404,281135,281134907,1035,1606,1026075,0,100.00,85.78
28479260888638,13006000,274820,281121,281120999,1035,1606,1026075,0,100.00,85.38
28479362500752,13044000,373698,281324,281324029,1035,1606,1026075,0,100.00,85.64
28479464025453,13099000,541340,281893,281892539,1035,1606,1026075,0,100.00,85.55
28479565890278,13134000,344464,282029,282029059,1035,1606,1026075,0,100.00,85.55
28479670730658,13182000,465452,282434,282434340,1035,1606,1026075,0,100.00,85.66
28479772031354,13227000,440776,282780,282779943,1035,1606,1026075,0,100.00,85.59
28479871950403,13264000,365722,282959,282958951,1035,1606,1026075,0,100.00,85.50
28479974229727,13294000,295375,282986,282985795,1035,1606,1026075,0,98.80,85.33
28480077759259,13318000,235730,282884,282883601,1035,1606,1026075,0,100.00,85.35
28480178784072,13344000,257168,282828,282828495,1035,1606,1026075,0,100.00,85.14
28480280589386,13386000,404451,283096,283095599,1035,1606,1026075,0,100.00,85.37
28480381447008,13422000,359005,283256,283256242,1035,1606,1026075,0,100.00,85.14
28480487485091,13448000,251896,283188,283188080,1035,1606,1026075,0,100.00,85.34
28480590627154,13475000,257514,283132,283131518,1035,1606,1026075,0,100.00,85.26
28480692335082,13501000,253068,283067,283066760,1035,1606,1026075,0,100.00,85.16
28480791675785,13524000,229850,282955,282955346,1035,1606,1026075,0,100.00,85.16
28480892836770,13564000,396193,283194,283194039,1035,1606,1026075,0,98.75,84.99
28480994252729,13587000,226566,283074,283074270,1035,1606,1026075,0,100.00,84.99
28481099053414,13640000,522717,283579,283579436,1035,1606,1026075,0,100.00,84.81
28481204474745,13664000,230886,283466,283465805,1035,1606,1026075,0,100.00,85.12
28481300609646,13684000,197483,283286,283285535,1035,1606,1026075,0,100.00,84.85
28481410778903,13716000,298926,283320,283320120,1035,1606,1026075,0,98.84,85.21
28481514735793,13742000,250145,283249,283249045,1035,1606,1026075,0,100.00,84.82
28481613888585,13775000,322761,283332,283332137,1035,1606,1026075,0,100.00,84.99
28481719053808,13803000,275052,283315,283314836,1035,1606,1026075,0,100.00,85.01
28481820195778,13832000,279145,283306,283305963,1035,1606,1026075,0,98.81,85.05
28481921393294,13859000,269744,283278,283278217,1035,1606,1026075,0,100.00,84.75
28482025060241,13890000,293374,283300,283299975,1035,1606,1026075,0,100.00,84.83
28482130512592,13913000,220253,283166,283165979,1035,1606,1026075,0,100.00,84.64
28482231731482,13939000,255291,283108,283108321,1035,1606,1026075,0,100.00,84.82
28482337918739,13968000,284152,283110,283110480,1035,1606,1026075,0,100.00,84.87
28482438697912,14000000,311197,283169,283168895,1035,1606,1026075,0,100.00,84.81
28482538904462,14028000,278864,283160,283160170,1035,1606,1026075,0,100.00,84.69
28482647076730,14047000,182834,282950,282950160,1035,1606,1026075,0,100.00,84.94
28482750051704,14064000,163439,282700,282700289,1035,1606,1026075,0,100.00,84.60
28482851401033,14084000,195213,282520,282520489,1035,1606,1026075,0,100.00,84.87
28482947663300,14102000,179119,282312,282312468,1035,1606,1026075,0,100.00,84.57
28483049683693,14127000,245789,282238,282238248,1035,1606,1026075,0,100.00,84.78
28483149785920,14144000,169737,282014,282013586,1035,1606,1026075,0,100.00,84.75
28483254217343,14179000,337791,282129,282128581,1035,1606,1026075,0,98.81,84.42
28483371611037,14225000,399614,282397,282397059,1035,1606,1026075,0,98.92,84.56
28483471542363,14261000,350625,282536,282535845,1035,1606,1026075,0,100.00,84.40
28483580784741,14293000,301027,282575,282574707,1035,1606,1026075,0,100.00,84.42
28483680413301,14312000,187927,282386,282385899,1035,1606,1026075,0,98.77,84.43
28483785958071,14335000,224915,282270,282270175,1035,1606,1026075,0,100.00,84.56
28483888797394,14360000,238083,282179,282179000,1035,1606,1026075,0,100.00,84.90
28483990464474,14387000,257601,282128,282128484,1035,1606,1026075,0,100.00,84.64
28484100553567,14421000,318957,282205,282205308,1035,1606,1026075,0,100.00,84.82
28484198929197,14470000,482804,282603,282602921,1035,1606,1026075,0,98.78,84.34
28484307642295,14503000,315911,282671,282670736,1035,1606,1026075,0,100.00,84.42
28484410061568,14528000,248446,282604,282603745,1035,1606,1026075,0,100.00,84.51
28484504930484,14555000,266203,282571,282571451,1035,1606,1026075,0,100.00,84.32
28484613787294,14583000,270491,282547,282547222,1035,1606,1026075,0,100.00,84.51
28484708925539,14609000,259368,282502,282502289,1035,1606,1026075,0,100.00,84.52
28484818226453,14632000,228528,282397,282397448,1035,1606,1026075,0,100.00,84.41
28484913834865,14665000,323607,282478,282478394,1035,1606,1026075,0,100.00,84.38
28485014852313,14696000,302931,282519,282518631,1035,1606,1026075,0,98.80,84.47
28485115360327,14724000,276282,282507,282506504,1035,1606,1026075,0,100.00,84.22
28485223119576,14749000,243594,282430,282430032,1035,1606,1026075,0,100.00,84.38
28485325257900,14769000,198128,282267,282267390,1035,1606,1026075,0,100.00,84.43
28485432208546,14812000,425549,282544,282543563,1035,1606,1026075,0,100.00,84.48
28485539253954,14834000,215557,282413,282413404,1035,1606,1026075,0,100.00,84.22
28485626539872,14855000,207411,282269,282269109,1035,1606,1026075,0,98.78,84.14
28485724181951,14885000,297458,282298,282298161,1035,1606,1026075,0,100.00,84.30
28485831918472,14908000,219613,282174,282173899,1035,1606,1026075,0,100.00,84.16
28485932800795,14939000,298377,282206,282205701,1035,1606,1026075,0,100.00,84.23
28486034635488,14970000,309500,282257,282257246,1035,1606,1026075,0,100.00,84.01
28486136595023,15012000,408230,282501,282501141,1035,1606,1026075,0,100.00,84.32
28486236209848,15046000,337701,282606,282605528,1035,1606,1026075,0,98.75,84.05
28486340103483,15085000,384579,282799,282799393,1035,1606,1026075,0,100.00,84.32
28486444623322,15108000,219329,282675,282674860,1035,1606,1026075,0,100.00,84.33
28486547897048,15137000,281438,282672,282672480,1035,1606,1026075,0,100.00,84.32
28486646297037,15182000,447184,282981,282981048,1035,1606,1026075,0,100.00,84.27
28486753733388,15235000,507873,283418,283417644,1035,1606,1026075,0,98.78,84.19
28486853555557,15260000,246802,283349,283348775,1035,1606,1026075,0,100.00,84.09
28486954728663,15293000,328724,283433,283433198,1035,1606,1026075,0,98.75,84.24
28487063172388,15318000,230327,283327,283326581,1035,1606,1026075,0,100.00,84.41
28487163392071,15346000,273410,283308,283307832,1035,1606,1026075,0,98.78,84.31
28487266493314,15371000,248001,283242,283242247,1035,1606,1026075,0,100.00,84.13
28487373736612,15411000,372127,283418,283417955,1035,1606,1026075,0,98.85,84.13
28487480148624,15442000,300906,283451,283451027,1035,1606,1026075,0,100.00,84.26
28487577631251,15461000,187612,283273,283273197,1035,1606,1026075,0,100.00,84.21
28487682277239,15493000,311472,283326,283326177,1035,1606,1026075,0,100.00,84.22
28487778868975,15520000,269352,283301,283300608,1035,1606,1026075,0,100.00,84.01
28487886931427,15545000,238184,283214,283214333,1035,1606,1026075,0,100.00,84.18
28487993997133,15563000,172411,283004,283003973,1035,1606,1026075,0,100.00,83.95
28488088037177,15590000,269913,282980,282980204,1035,1606,1026075,0,100.00,84.08
28488188542074,15645000,547574,283462,283461728,1035,1606,1026075,0,100.00,84.15
28488291470747,15685000,391571,283661,283661451,1035,1606,1026075,0,100.00,84.15
28488391696146,15716000,308749,283707,283706923,1035,1606,1026075,0,98.77,84.09
28488492834978,15764000,473839,284054,284053980,1035,1606,1026075,0,100.00,84.07
28488595504048,15796000,316301,284113,284112659,1035,1606,1026075,0,98.78,84.20
28488695685900,15823000,264797,284077,284077300,1035,1606,1026075,0,100.00,84.18
28488801999072,15853000,293690,284095,284094897,1035,1606,1026075,0,100.00,84.01
28488911259776,15884000,301309,284127,284126576,1035,1606,1026075,0,98.78,84.02
28489011225114,15912000,269149,284099,284098756,1035,1606,1026075,0,100.00,84.00
28489105230894,15939000,269167,284072,284072061,1035,1606,1026075,0,100.00,84.12
28489209972559,15968000,279557,284064,284063729,1035,1606,1026075,0,100.00,84.02
28489314395738,16000000,307447,284107,284106944,1035,1606,1026075,0,98.81,84.00
28489417191526,16040000,396379,284308,284307763,1035,1606,1026075,0,100.00,84.00
28489518583894,16069000,281150,284302,284302001,1035,1606,1026075,0,100.00,83.95
28489620411254,16109000,396527,284502,284501938,1035,1606,1026075,0,100.00,83.91
28489720747867,16132000,224566,284394,284393720,1035,1606,1026075,0,100.00,83.92
28489828774066,16159000,256868,284343,284342808,1035,1606,1026075,0,98.82,84.11
28489925647630,16187000,279427,284334,284334156,1035,1606,1026075,0,100.00,83.93
28490029832693,16212000,247289,284268,284268486,1035,1606,1026075,0,100.00,84.13
28490129051807,16237000,244999,284198,284198349,1035,1606,1026075,0,100.00,83.89
28490231132660,16287000,497155,284573,284572564,1035,1606,1026075,0,98.78,83.91
28490329922032,16340000,525376,284996,284996261,1035,1606,1026075,0,100.00,84.07
28490430462365,16387000,468630,285317,285316923,1035,1606,1026075,0,100.00,84.20
28490531729389,16439000,513089,285718,285718135,1035,1606,1026075,0,98.75,84.11
28490635884445,16467000,275090,285699,285699366,1035,1606,1026075,0,100.00,83.85
28490737180658,16498000,308486,285739,285739025,1035,1606,1026075,0,100.00,84.07
28490838598497,16521000,219995,285620,285620196,1035,1606,1026075,0,100.00,84.10
28490952377547,16570000,460157,285941,285940919,1035,1606,1026075,0,98.84,84.02
28491046826402,16620000,493030,286303,286302703,1035,1606,1026075,0,100.00,83.94
28491159577888,16656000,318251,286365,286364836,1035,1606,1026075,0,100.00,84.04
28491263650691,16686000,297750,286385,286384524,1035,1606,1026075,0,100.00,83.91
28491360608405,16722000,358898,286509,286509148,1035,1606,1026075,0,100.00,83.78
28491461931888,16758000,355966,286629,286629294,1035,1606,1026075,0,100.00,83.83
28491562382156,16801000,428084,286872,286871904,1035,1606,1026075,0,100.00,84.06
28491664975323,16834000,329117,286944,286944107,1035,1606,1026075,0,100.00,84.23
28491765590072,16874000,386977,287120,287120047,1035,1606,1026075,0,98.80,84.14
28491867811183,16909000,348913,287225,287225339,1035,1606,1026075,0,100.00,83.85
28491968230596,16939000,294260,287238,287237501,1035,1606,1026075,0,100.00,83.97
