version https://git-lfs.github.com/spec/v1
oid sha256:e1ca481d9fd32dbf5e983bf9ef94a1b68655401088b289e07821d982b86e1396
size 96979305
11373620196863,btc_ptmc_rep_cold,5.0000000000
11373620225153,btc_ptmc_accept,1.0000000000
11373620267483,btc_ptmc_rep_hot,7.0000000000
11373620298332,btc_ptmc_rep_cold,6.0000000000
11373620326796,btc_ptmc_accept,1.0000000000
11373660171422,btc_gpu_c88_near_miss_continue,21.0000000000
11373681507767,btc_gpu_c88_near_miss_continue,20.0000000000
11373723596428,btc_ptmc_rep_hot,1.0000000000
11373723699057,btc_ptmc_rep_cold,0.0000000000
11373723735826,btc_ptmc_accept,1.0000000000
11373723771070,btc_ptmc_rep_hot,2.0000000000
11373723801397,btc_ptmc_rep_cold,1.0000000000
11373723831858,btc_ptmc_accept,0.7165140378
11373723865548,btc_ptmc_rep_hot,3.0000000000
11373723895897,btc_ptmc_rep_cold,2.0000000000
11373723926721,btc_ptmc_accept,0.8464766237
11373723961222,btc_ptmc_rep_hot,4.0000000000
11373723993388,btc_ptmc_rep_cold,3.0000000000
11373724027168,btc_ptmc_accept,0.9048354550
11373724060534,btc_ptmc_rep_hot,5.0000000000
11373724090654,btc_ptmc_rep_cold,4.0000000000
11373724119223,btc_ptmc_accept,1.0000000000
11373724154882,btc_ptmc_rep_hot,6.0000000000
11373724184791,btc_ptmc_rep_cold,5.0000000000
11373724233737,btc_ptmc_accept,0.9642893023
11373724267746,btc_ptmc_rep_hot,7.0000000000
11373724296159,btc_ptmc_rep_cold,6.0000000000
11373724322426,btc_ptmc_accept,0.9101734687
11373788267479,btc_gpu_c88_near_miss_continue,21.0000000000
11373828691707,btc_ptmc_rep_hot,1.0000000000
11373828814500,btc_ptmc_rep_cold,0.0000000000
11373828852430,btc_ptmc_accept,1.0000000000
11373828893400,btc_ptmc_rep_hot,2.0000000000
11373828926256,btc_ptmc_rep_cold,1.0000000000
11373828958024,btc_ptmc_accept,1.0000000000
11373828996147,btc_ptmc_rep_hot,3.0000000000
11373829038480,btc_ptmc_rep_cold,2.0000000000
11373829068712,btc_ptmc_accept,1.0000000000
11373829107119,btc_ptmc_rep_hot,4.0000000000
11373829138068,btc_ptmc_rep_cold,3.0000000000
11373829169318,btc_ptmc_accept,1.0000000000
11373829200536,btc_ptmc_rep_hot,5.0000000000
11373829230765,btc_ptmc_rep_cold,4.0000000000
11373829260518,btc_ptmc_accept,1.0000000000
11373829294484,btc_ptmc_rep_hot,6.0000000000
11373829325728,btc_ptmc_rep_cold,5.0000000000
11373829368600,btc_ptmc_accept,1.0000000000
11373829400236,btc_ptmc_rep_hot,7.0000000000
11373829430278,btc_ptmc_rep_cold,6.0000000000
11373829465543,btc_ptmc_accept,1.0000000000
11373933990284,btc_ptmc_rep_hot,1.0000000000
11373934116577,btc_ptmc_rep_cold,0.0000000000
11373934156804,btc_ptmc_accept,1.0000000000
11373934190859,btc_ptmc_rep_hot,2.0000000000
11373934224077,btc_ptmc_rep_cold,1.0000000000
11373934254391,btc_ptmc_accept,1.0000000000
11373934290768,btc_ptmc_rep_hot,3.0000000000
11373934323046,btc_ptmc_rep_cold,2.0000000000
11373934353128,btc_ptmc_accept,1.0000000000
11373934391165,btc_ptmc_rep_hot,4.0000000000
11373934423196,btc_ptmc_rep_cold,3.0000000000
11373934452586,btc_ptmc_accept,1.0000000000
11373934487198,btc_ptmc_rep_hot,5.0000000000
11373934515780,btc_ptmc_rep_cold,4.0000000000
11373934556780,btc_ptmc_accept,1.0000000000
11373934598724,btc_ptmc_rep_hot,6.0000000000
11373934628776,btc_ptmc_rep_cold,5.0000000000
11373934665491,btc_ptmc_accept,1.0000000000
11373934715314,btc_ptmc_rep_hot,7.0000000000
11373934745109,btc_ptmc_rep_cold,6.0000000000
11373934774703,btc_ptmc_accept,1.0000000000
11373962097941,btc_gpu_c88_near_miss_continue,21.0000000000
11373983390123,btc_gpu_c88_near_miss_continue,22.0000000000
11374048345207,btc_ptmc_rep_hot,1.0000000000
11374048456758,btc_ptmc_rep_cold,0.0000000000
11374048493538,btc_ptmc_accept,1.0000000000
11374048532508,btc_ptmc_rep_hot,2.0000000000
11374048564637,btc_ptmc_rep_cold,1.0000000000
11374048596517,btc_ptmc_accept,1.0000000000
11374048634989,btc_ptmc_rep_hot,3.0000000000
11374048665124,btc_ptmc_rep_cold,2.0000000000
11374048690326,btc_ptmc_accept,0.8464909161
11374048715775,btc_ptmc_rep_hot,4.0000000000
11374048773772,btc_ptmc_rep_cold,3.0000000000
11374048803766,btc_ptmc_accept,1.0000000000
11374048838504,btc_ptmc_rep_hot,5.0000000000
11374048870830,btc_ptmc_rep_cold,4.0000000000
11374048901658,btc_ptmc_accept,-0.9394144973
11374048939112,btc_ptmc_rep_hot,6.0000000000
11374048970408,btc_ptmc_rep_cold,5.0000000000
11374049027004,btc_ptmc_accept,1.0000000000
11374049079795,btc_ptmc_rep_hot,7.0000000000
11374049112194,btc_ptmc_rep_cold,6.0000000000
11374049142594,btc_ptmc_accept,0.9767452464
11374088831003,btc_gpu_c88_near_miss_continue,21.0000000000
11374159133686,btc_ptmc_rep_hot,1.0000000000
11374159239463,btc_ptmc_rep_cold,0.0000000000
11374159282159,btc_ptmc_accept,1.0000000000
11374159346155,btc_ptmc_rep_hot,2.0000000000
11374159378412,btc_ptmc_rep_cold,1.0000000000
11374159424370,btc_ptmc_accept,0.7165313106
11374159461718,btc_ptmc_rep_hot,3.0000000000
11374159491942,btc_ptmc_rep_cold,2.0000000000
11374159520920,btc_ptmc_accept,0.8464817249
11374159553012,btc_ptmc_rep_hot,4.0000000000
11374159582202,btc_ptmc_rep_cold,3.0000000000
11374159608768,btc_ptmc_accept,1.0000000000
11374159641430,btc_ptmc_rep_hot,5.0000000000
11374159670708,btc_ptmc_rep_cold,4.0000000000
11374159699032,btc_ptmc_accept,1.0000000000
11374159735727,btc_ptmc_rep_hot,6.0000000000
11374159764147,btc_ptmc_rep_cold,5.0000000000
11374159784488,btc_ptmc_accept,1.0000000000
11374159805957,btc_ptmc_rep_hot,7.0000000000
11374159835381,btc_ptmc_rep_cold,6.0000000000
11374159863526,btc_ptmc_accept,1.0000000000
11374216117239,btc_gpu_c88_near_miss_continue,20.0000000000
11374268774541,btc_ptmc_rep_hot,1.0000000000
11374268926113,btc_ptmc_rep_cold,0.0000000000
11374268964328,btc_ptmc_accept,1.0000000000
11374269009157,btc_ptmc_rep_hot,2.0000000000
11374269043283,btc_ptmc_rep_cold,1.0000000000
11374269072638,btc_ptmc_accept,1.0000000000
11374269102801,btc_ptmc_rep_hot,3.0000000000
11374269132525,btc_ptmc_rep_cold,2.0000000000
11374269161691,btc_ptmc_accept,1.0000000000
11374269197453,btc_ptmc_rep_hot,4.0000000000
11374269228325,btc_ptmc_rep_cold,3.0000000000
11374269257285,btc_ptmc_accept,1.0000000000
11374269289388,btc_ptmc_rep_hot,5.0000000000
11374269318485,btc_ptmc_rep_cold,4.0000000000
11374269366875,btc_ptmc_accept,1.0000000000
11374269403385,btc_ptmc_rep_hot,6.0000000000
11374269435054,btc_ptmc_rep_cold,5.0000000000
11374269464890,btc_ptmc_accept,1.0000000000
11374269504628,btc_ptmc_rep_hot,7.0000000000
11374269535495,btc_ptmc_rep_cold,6.0000000000
11374269563403,btc_ptmc_accept,1.0000000000
11374370758893,btc_ptmc_rep_hot,1.0000000000
11374370866450,btc_ptmc_rep_cold,0.0000000000
11374370903158,btc_ptmc_accept,1.0000000000
11374370942088,btc_ptmc_rep_hot,2.0000000000
11374370973935,btc_ptmc_rep_cold,1.0000000000
11374371008456,btc_ptmc_accept,1.0000000000
11374371048065,btc_ptmc_rep_hot,3.0000000000
11374371078959,btc_ptmc_rep_cold,2.0000000000
11374371106617,btc_ptmc_accept,0.8464702621
11374371142989,btc_ptmc_rep_hot,4.0000000000
11374371173062,btc_ptmc_rep_cold,3.0000000000
11374371201156,btc_ptmc_accept,1.0000000000
11374371237261,btc_ptmc_rep_hot,5.0000000000
11374371267725,btc_ptmc_rep_cold,4.0000000000
11374371295280,btc_ptmc_accept,-0.8290243822
11374371329891,btc_ptmc_rep_hot,6.0000000000
11374371373250,btc_ptmc_rep_cold,5.0000000000
11374371404579,btc_ptmc_accept,1.0000000000
11374371464875,btc_ptmc_rep_hot,7.0000000000
11374371495566,btc_ptmc_rep_cold,6.0000000000
11374371525555,btc_ptmc_accept,1.0000000000
11374471218729,btc_ptmc_rep_hot,1.0000000000
11374471329990,btc_ptmc_rep_cold,0.0000000000
11374471367317,btc_ptmc_accept,1.0000000000
11374471406682,btc_ptmc_rep_hot,2.0000000000
11374471465748,btc_ptmc_rep_cold,1.0000000000
11374471495898,btc_ptmc_accept,1.0000000000
11374471532932,btc_ptmc_rep_hot,3.0000000000
11374471564817,btc_ptmc_rep_cold,2.0000000000
11374471595192,btc_ptmc_accept,-0.7165226744
11374471632690,btc_ptmc_rep_hot,4.0000000000
11374471664286,btc_ptmc_rep_cold,3.0000000000
11374471694133,btc_ptmc_accept,1.0000000000
11374471743812,btc_ptmc_rep_hot,5.0000000000
11374471774205,btc_ptmc_rep_cold,4.0000000000
11374471802767,btc_ptmc_accept,1.0000000000
11374471876965,btc_ptmc_rep_hot,6.0000000000
11374471909506,btc_ptmc_rep_cold,5.0000000000
11374471947827,btc_ptmc_accept,1.0000000000
11374471982594,btc_ptmc_rep_hot,7.0000000000
11374472020531,btc_ptmc_rep_cold,6.0000000000
11374472050426,btc_ptmc_accept,1.0000000000
11374574154705,btc_ptmc_rep_hot,1.0000000000
11374574261446,btc_ptmc_rep_cold,0.0000000000
11374574297333,btc_ptmc_accept,1.0000000000
11374574333412,btc_ptmc_rep_hot,2.0000000000
11374574365375,btc_ptmc_rep_cold,1.0000000000
11374574395136,btc_ptmc_accept,1.0000000000
11374574428677,btc_ptmc_rep_hot,3.0000000000
11374574460446,btc_ptmc_rep_cold,2.0000000000
11374574492132,btc_ptmc_accept,1.0000000000
11374574525980,btc_ptmc_rep_hot,4.0000000000
11374574556497,btc_ptmc_rep_cold,3.0000000000
11374574587721,btc_ptmc_accept,1.0000000000
11374574625012,btc_ptmc_rep_hot,5.0000000000
11374574655608,btc_ptmc_rep_cold,4.0000000000
11374574683403,btc_ptmc_accept,1.0000000000
11374574716472,btc_ptmc_rep_hot,6.0000000000
11374574745302,btc_ptmc_rep_cold,5.0000000000
11374574773979,btc_ptmc_accept,0.9642898556
11374574806550,btc_ptmc_rep_hot,7.0000000000
11374574833309,btc_ptmc_rep_cold,6.0000000000
