41110182354959,PHYSICS,INIT_MASS,38d7ea4c68000
41110182445069,PHYSICS,INIT_SPIN,3b7c4580
41110182485659,PHYSICS,HORIZON_P,71afd498cfe0e
41110182526919,PHYSICS,GEODESIC_R,4039000000000000
41110182567919,PHYSICS,GEODESIC_THETA,3ff921ff2e48e8a7
41110182627799,EVENT,HORIZON_CROSS,0
