seq,ts_ns,module,key,value
38126,10380241558198,PoH,sequence,11477000.0000000000
38127,10380241558343,PoH,total_ticks,11477000.0000000000
38128,10380247058451,PoH,tick_latency_ns,4474.0000000000
38129,10380247059605,PoH,sequence,11478000.0000000000
38130,10380247059736,PoH,total_ticks,11478000.0000000000
38131,10380250058728,PoH,tick_latency_ns,4212.0000000000
38132,10380250059382,PoH,sequence,11479000.0000000000
38133,10380250059490,PoH,total_ticks,11479000.0000000000
38134,10380255862268,PoH,tick_latency_ns,5098.0000000000
38135,10380255863009,PoH,sequence,11480000.0000000000
38136,10380255863123,PoH,total_ticks,11480000.0000000000
38137,10380266085078,PoH_Verifier,latency_ms,16.3131240000
38138,10380266085773,PoH_Verifier,errors_detected,0.0000000000
38139,10380266085934,PoH_Verifier,total_batches,11480.0000000000
38140,10380269201025,PoH,tick_latency_ns,5290.0000000000
38141,10380269202333,PoH,sequence,11481000.0000000000
38142,10380269202478,PoH,total_ticks,11481000.0000000000
38143,10380275813326,PoH,ticks_per_second,215752.0392810785
38144,10380275814069,PoH,uptime_seconds,53.2185004520
38145,10380275814352,PoH_Pipeline,batches_verified,11480.0000000000
38146,10380275814555,PoH_Pipeline,errors_detected,0.0000000000
38147,10380275815228,PoH_Pipeline,avg_latency_ms,3.5160906208
38148,10380276397090,PoH,tick_latency_ns,33530.0000000000
38149,10380276397822,PoH,sequence,11482000.0000000000
38150,10380276397938,PoH,total_ticks,11482000.0000000000
38151,10380282283162,PoH,tick_latency_ns,16793.0000000000
38152,10380282284052,PoH,sequence,11483000.0000000000
38153,10380282284178,PoH,total_ticks,11483000.0000000000
38154,10380289036944,PoH,tick_latency_ns,4848.0000000000
38155,10380289037856,PoH,sequence,11484000.0000000000
38156,10380289038030,PoH,total_ticks,11484000.0000000000
38157,10380295508038,PoH,tick_latency_ns,10525.0000000000
38158,10380295508900,PoH,sequence,11485000.0000000000
38159,10380295509040,PoH,total_ticks,11485000.0000000000
38160,10380299086242,PoH,tick_latency_ns,3750.0000000000
38161,10380299087429,PoH,sequence,11486000.0000000000
38162,10380299087575,PoH,total_ticks,11486000.0000000000
38163,10380303116167,PoH,tick_latency_ns,4930.0000000000
38164,10380303117520,PoH,sequence,11487000.0000000000
38165,10380303117642,PoH,total_ticks,11487000.0000000000
38166,10380306099559,PoH,tick_latency_ns,4691.0000000000
38167,10380306100383,PoH,sequence,11488000.0000000000
38168,10380306100531,PoH,total_ticks,11488000.0000000000
38169,10380307963913,PoH,tick_latency_ns,2331.0000000000
38170,10380307964659,PoH,sequence,11489000.0000000000
38171,10380307964801,PoH,total_ticks,11489000.0000000000
38172,10380313052298,PoH_Verifier,latency_ms,1.3376260000
38173,10380313053534,PoH_Verifier,errors_detected,0.0000000000
38174,10380313053667,PoH_Verifier,total_batches,11490.0000000000
38175,10380313093167,PoH,tick_latency_ns,4845.0000000000
38176,10380313093405,PoH,sequence,11490000.0000000000
38177,10380313093481,PoH,total_ticks,11490000.0000000000
38178,10380317099509,PoH,tick_latency_ns,48318.0000000000
38179,10380317100367,PoH,sequence,11491000.0000000000
38180,10380317100465,PoH,total_ticks,11491000.0000000000
38181,10380324128054,PoH,tick_latency_ns,4193.0000000000
38182,10380324128785,PoH,sequence,11492000.0000000000
38183,10380324128913,PoH,total_ticks,11492000.0000000000
38184,10380341224375,PoH,tick_latency_ns,2225.0000000000
38185,10380341225082,PoH,sequence,11493000.0000000000
38186,10380341225210,PoH,total_ticks,11493000.0000000000
38187,10380351074095,PoH,tick_latency_ns,2174.0000000000
38188,10380351074646,PoH,sequence,11494000.0000000000
