seq,ts_ns,module,key,value
9584671,9490309834664,btc_qm_engine,btc_leading_zeros,0.0000000000
9584672,9490309834704,btc_qm_engine,btc_sha256_elapsed_ns,2140.0000000000
9584673,9490309836904,btc_qm_engine,btc_sha256_nonce,1631060175.0000000000
9584674,9490309836954,btc_qm_engine,btc_leading_zeros,3.0000000000
9584675,9490309837004,btc_qm_engine,btc_sha256_elapsed_ns,2050.0000000000
9584676,9490309837174,btc_qm_engine,btc_lebesgue_scan_nonce,12.0000000000
9584677,9490309839574,btc_qm_engine,btc_sha256_nonce,214469601.0000000000
9584678,9490309839634,btc_qm_engine,btc_leading_zeros,0.0000000000
9584679,9490309839684,btc_qm_engine,btc_sha256_elapsed_ns,2300.0000000000
9584680,9490309841984,btc_qm_engine,btc_sha256_nonce,213420343.0000000000
9584681,9490309842034,btc_qm_engine,btc_leading_zeros,1.0000000000
9584682,9490309842074,btc_qm_engine,btc_sha256_elapsed_ns,2080.0000000000
9584683,9490309842214,btc_qm_engine,btc_orbital_scan_nonce,214455848.0000000000
9584684,9490309844294,btc_qm_engine,btc_sha256_nonce,214455848.0000000000
9584685,9490309844344,btc_qm_engine,btc_leading_zeros,0.0000000000
9584686,9490309844394,btc_qm_engine,btc_sha256_elapsed_ns,1980.0000000000
9584687,9490309844524,btc_qm_engine,btc_orbital_scan_nonce,214477592.0000000000
9584688,9490309846884,btc_qm_engine,btc_sha256_nonce,214477592.0000000000
9584689,9490309846934,btc_qm_engine,btc_leading_zeros,0.0000000000
9584690,9490309846984,btc_qm_engine,btc_sha256_elapsed_ns,2270.0000000000
9584691,9490309849644,btc_qm_engine,btc_sha256_nonce,1934799015.0000000000
9584692,9490309849704,btc_qm_engine,btc_leading_zeros,0.0000000000
9584693,9490309849744,btc_qm_engine,btc_sha256_elapsed_ns,2320.0000000000
9584694,9490309849914,btc_qm_engine,btc_lebesgue_scan_nonce,2.0000000000
9584695,9490309852054,btc_qm_engine,btc_sha256_nonce,214561335.0000000000
9584696,9490309852104,btc_qm_engine,btc_leading_zeros,4.0000000000
9584697,9490309852154,btc_qm_engine,btc_sha256_elapsed_ns,2040.0000000000
