seq,ts_ns,module,key,value
8906,24591734975994,PoH,sequence,2686000.0000000000
8907,24591734976255,PoH,total_ticks,2686000.0000000000
8908,24591737365020,PoH,tick_latency_ns,4588.0000000000
8909,24591737365925,PoH,sequence,2687000.0000000000
8910,24591737366125,PoH,total_ticks,2687000.0000000000
8911,24591740657232,PoH,tick_latency_ns,8270.0000000000
8912,24591740658232,PoH,sequence,2688000.0000000000
8913,24591740658512,PoH,total_ticks,2688000.0000000000
8914,24591743181925,PoH,tick_latency_ns,4009.0000000000
8915,24591743182672,PoH,sequence,2689000.0000000000
8916,24591743182851,PoH,total_ticks,2689000.0000000000
8917,24591745566191,PoH,tick_latency_ns,4225.0000000000
8918,24591745566977,PoH,sequence,2690000.0000000000
8919,24591745567150,PoH,total_ticks,2690000.0000000000
8920,24591747677954,PoH_Verifier,latency_ms,2.1513660000
8921,24591747678853,PoH_Verifier,errors_detected,0.0000000000
8922,24591747679009,PoH_Verifier,total_batches,2690.0000000000
8923,24591748099408,PoH,tick_latency_ns,4760.0000000000
8924,24591748099821,PoH,sequence,2691000.0000000000
8925,24591748100077,PoH,total_ticks,2691000.0000000000
8926,24591750500197,PoH,tick_latency_ns,4378.0000000000
8927,24591750501272,PoH,sequence,2692000.0000000000
8928,24591750501477,PoH,total_ticks,2692000.0000000000
8929,24591753191953,PoH,tick_latency_ns,5084.0000000000
8930,24591753192927,PoH,sequence,2693000.0000000000
8931,24591753193288,PoH,total_ticks,2693000.0000000000
8932,24591755588815,PoH,tick_latency_ns,5939.0000000000
8933,24591755590135,PoH,sequence,2694000.0000000000
8934,24591755590333,PoH,total_ticks,2694000.0000000000
8935,24591758334266,PoH,tick_latency_ns,4172.0000000000
8936,24591758335129,PoH,sequence,2695000.0000000000
8937,24591758335317,PoH,total_ticks,2695000.0000000000
8938,24591760700132,PoH,tick_latency_ns,4247.0000000000
8939,24591760701956,PoH,sequence,2696000.0000000000
8940,24591760702182,PoH,total_ticks,2696000.0000000000
8941,24591763717599,PoH,tick_latency_ns,4957.0000000000
8942,24591763718369,PoH,sequence,2697000.0000000000
8943,24591763719177,PoH,total_ticks,2697000.0000000000
8944,24591766165324,PoH,tick_latency_ns,4428.0000000000
8945,24591766165774,PoH,sequence,2698000.0000000000
8946,24591766165947,PoH,total_ticks,2698000.0000000000
8947,24591768672903,PoH,tick_latency_ns,4386.0000000000
8948,24591768673769,PoH,sequence,2699000.0000000000
8949,24591768673936,PoH,total_ticks,2699000.0000000000
8950,24591771027627,PoH,tick_latency_ns,4440.0000000000
8951,24591771028501,PoH,sequence,2700000.0000000000
8952,24591771028723,PoH,total_ticks,2700000.0000000000
8953,24591773381050,PoH_Verifier,latency_ms,2.3843430000
8954,24591773382328,PoH_Verifier,errors_detected,0.0000000000
8955,24591773382483,PoH_Verifier,total_batches,2700.0000000000
8956,24591773754759,PoH,tick_latency_ns,4594.0000000000
8957,24591773755170,PoH,sequence,2701000.0000000000
8958,24591773755366,PoH,total_ticks,2701000.0000000000
8959,24591776144030,PoH,tick_latency_ns,5156.0000000000
8960,24591776145246,PoH,sequence,2702000.0000000000
8961,24591776145615,PoH,total_ticks,2702000.0000000000
8962,24591778887944,PoH,tick_latency_ns,4335.0000000000
8963,24591778888846,PoH,sequence,2703000.0000000000
8964,24591778889130,PoH,total_ticks,2703000.0000000000
8965,24591781359419,PoH,tick_latency_ns,8298.0000000000
8966,24591781360415,PoH,sequence,2704000.0000000000
8967,24591781360789,PoH,total_ticks,2704000.0000000000
8968,24591784176368,PoH,tick_latency_ns,3464.0000000000
8969,24591784177756,PoH,sequence,2705000.0000000000
8970,24591784177965,PoH,total_ticks,2705000.0000000000
8971,24591786651180,PoH,tick_latency_ns,4491.0000000000
8972,24591786651994,PoH,sequence,2706000.0000000000
8973,24591786652517,PoH,total_ticks,2706000.0000000000
8974,24591789028522,PoH,tick_latency_ns,5070.0000000000
8975,24591789029149,PoH,sequence,2707000.0000000000
8976,24591789029353,PoH,total_ticks,2707000.0000000000
8977,24591791568135,PoH,tick_latency_ns,4257.0000000000
8978,24591791569448,PoH,sequence,2708000.0000000000
