seq,ts_ns,module,key,value
50248,10840481848264,PoH,total_ticks,16747000.0000000000
50249,10840483539369,PoH,tick_latency_ns,3986.0000000000
50250,10840483539793,PoH,sequence,16748000.0000000000
50251,10840483539893,PoH,total_ticks,16748000.0000000000
50252,10840485033127,PoH,tick_latency_ns,8279.0000000000
50253,10840485034426,PoH,sequence,16749000.0000000000
50254,10840485034527,PoH,total_ticks,16749000.0000000000
50255,10840486515393,PoH,tick_latency_ns,4641.0000000000
50256,10840486516003,PoH,sequence,16750000.0000000000
50257,10840486516103,PoH,total_ticks,16750000.0000000000
50258,10840488229613,PoH,tick_latency_ns,4409.0000000000
50259,10840488230219,PoH,sequence,16751000.0000000000
50260,10840488230338,PoH,total_ticks,16751000.0000000000
50261,10840489870239,PoH,tick_latency_ns,5369.0000000000
50262,10840489870980,PoH,sequence,16752000.0000000000
50263,10840489871097,PoH,total_ticks,16752000.0000000000
50264,10840491568221,PoH,tick_latency_ns,4444.0000000000
50265,10840491568776,PoH,sequence,16753000.0000000000
50266,10840491568908,PoH,total_ticks,16753000.0000000000
50267,10840493225548,PoH,tick_latency_ns,3421.0000000000
50268,10840493226047,PoH,sequence,16754000.0000000000
50269,10840493226178,PoH,total_ticks,16754000.0000000000
50270,10840495123869,PoH,tick_latency_ns,5990.0000000000
50271,10840495124674,PoH,sequence,16755000.0000000000
50272,10840495124775,PoH,total_ticks,16755000.0000000000
50273,10840498902185,PoH,tick_latency_ns,4200.0000000000
50274,10840498902660,PoH,sequence,16756000.0000000000
50275,10840498902779,PoH,total_ticks,16756000.0000000000
50276,10840502956462,PoH,tick_latency_ns,4914.0000000000
50277,10840502957291,PoH,sequence,16757000.0000000000
50278,10840502957414,PoH,total_ticks,16757000.0000000000
50279,10840504458436,PoH,tick_latency_ns,5202.0000000000
50280,10840504459695,PoH,sequence,16758000.0000000000
50281,10840504459783,PoH,total_ticks,16758000.0000000000
50282,10840506251467,PoH,tick_latency_ns,5156.0000000000
50283,10840506252344,PoH,sequence,16759000.0000000000
50284,10840506252437,PoH,total_ticks,16759000.0000000000
50285,10840508016443,PoH,tick_latency_ns,3978.0000000000
50286,10840508016923,PoH,sequence,16760000.0000000000
50287,10840508017043,PoH,total_ticks,16760000.0000000000
50288,10840509645870,PoH,tick_latency_ns,7874.0000000000
50289,10840509649239,PoH,sequence,16761000.0000000000
50290,10840509650444,PoH,total_ticks,16761000.0000000000
50291,10840511193258,PoH,tick_latency_ns,5073.0000000000
50292,10840511194130,PoH,sequence,16762000.0000000000
50293,10840511194243,PoH,total_ticks,16762000.0000000000
50294,10840512892523,PoH,tick_latency_ns,3384.0000000000
50295,10840512893057,PoH,sequence,16763000.0000000000
50296,10840512893148,PoH,total_ticks,16763000.0000000000
50297,10840514906061,PoH,tick_latency_ns,3392.0000000000
50298,10840514906766,PoH,sequence,16764000.0000000000
50299,10840514906913,PoH,total_ticks,16764000.0000000000
50300,10840516658192,PoH,tick_latency_ns,3799.0000000000
50301,10840516659145,PoH,sequence,16765000.0000000000
50302,10840516659250,PoH,total_ticks,16765000.0000000000
50303,10840518251266,PoH,tick_latency_ns,6023.0000000000
50304,10840518252048,PoH,sequence,16766000.0000000000
50305,10840518252143,PoH,total_ticks,16766000.0000000000
50306,10840519735743,PoH,tick_latency_ns,9416.0000000000
50307,10840519736220,PoH,sequence,16767000.0000000000
50308,10840519736322,PoH,total_ticks,16767000.0000000000
50309,10840521247922,PoH,tick_latency_ns,3304.0000000000
50310,10840521248454,PoH,sequence,16768000.0000000000
50311,10840521248556,PoH,total_ticks,16768000.0000000000
50312,10840522999117,PoH,tick_latency_ns,3914.0000000000
50313,10840522999874,PoH,sequence,16769000.0000000000
50314,10840522999978,PoH,total_ticks,16769000.0000000000
50315,10840524745555,PoH,tick_latency_ns,5803.0000000000
50316,10840524746357,PoH,sequence,16770000.0000000000
50317,10840524746578,PoH,total_ticks,16770000.0000000000
50318,10840526361592,PoH,tick_latency_ns,3957.0000000000
50319,10840526362411,PoH,sequence,16771000.0000000000
50320,10840526362520,PoH,total_ticks,16771000.0000000000
50321,10840527833645,PoH,tick_latency_ns,4527.0000000000
50322,10840527834365,PoH,sequence,16772000.0000000000
50323,10840527834489,PoH,total_ticks,16772000.0000000000
50324,10840529476227,PoH,tick_latency_ns,5387.0000000000
50325,10840529477542,PoH,sequence,16773000.0000000000
50326,10840529477723,PoH,total_ticks,16773000.0000000000
50327,10840531156708,PoH,tick_latency_ns,3570.0000000000
50328,10840531157505,PoH,sequence,16774000.0000000000
50329,10840531157627,PoH,total_ticks,16774000.0000000000
50330,10840532906026,PoH,tick_latency_ns,4989.0000000000
50331,10840532906792,PoH,sequence,16775000.0000000000
50332,10840532907048,PoH,total_ticks,16775000.0000000000
50333,10840534715343,PoH,tick_latency_ns,3206.0000000000
50334,10840534716384,PoH,sequence,16776000.0000000000
50335,10840534716488,PoH,total_ticks,16776000.0000000000
50336,10840538031895,PoH,tick_latency_ns,12394.0000000000
50337,10840538033003,PoH,sequence,16777000.0000000000
50338,10840538033149,PoH,total_ticks,16777000.0000000000
50339,10840540256143,PoH,tick_latency_ns,3406.0000000000
50340,10840540257102,PoH,sequence,16778000.0000000000
50341,10840540257214,PoH,total_ticks,16778000.0000000000
50342,10840541973494,PoH,tick_latency_ns,6059.0000000000
50343,10840541974419,PoH,sequence,16779000.0000000000
50344,10840541974500,PoH,total_ticks,16779000.0000000000
50345,10840543426282,PoH,tick_latency_ns,4078.0000000000
50346,10840543427155,PoH,sequence,16780000.0000000000
50347,10840543427237,PoH,total_ticks,16780000.0000000000
50348,10840544877075,PoH,tick_latency_ns,9277.0000000000
50349,10840544878114,PoH,sequence,16781000.0000000000
50350,10840544878312,PoH,total_ticks,16781000.0000000000
50351,10840546527069,PoH,tick_latency_ns,3657.0000000000
50352,10840546527773,PoH,sequence,16782000.0000000000
50353,10840546527880,PoH,total_ticks,16782000.0000000000
50354,10840548261074,PoH,tick_latency_ns,3195.0000000000
50355,10840548262053,PoH,sequence,16783000.0000000000
50356,10840548262236,PoH,total_ticks,16783000.0000000000
50357,10840550023651,PoH,tick_latency_ns,6602.0000000000
50358,10840550024514,PoH,sequence,16784000.0000000000
50359,10840550024704,PoH,total_ticks,16784000.0000000000
50360,10840551576469,PoH,tick_latency_ns,5311.0000000000
50361,10840551577372,PoH,sequence,16785000.0000000000
50362,10840551577504,PoH,total_ticks,16785000.0000000000
50363,10840553024467,PoH,tick_latency_ns,3953.0000000000
50364,10840553025389,PoH,sequence,16786000.0000000000
50365,10840553025509,PoH,total_ticks,16786000.0000000000
50366,10840557293020,PoH,tick_latency_ns,21547.0000000000
50367,10840557293679,PoH,sequence,16787000.0000000000
50368,10840557293793,PoH,total_ticks,16787000.0000000000
50369,10840559090052,PoH,tick_latency_ns,3997.0000000000
50370,10840559091048,PoH,sequence,16788000.0000000000
50371,10840559091126,PoH,total_ticks,16788000.0000000000
50372,10840562053491,PoH,tick_latency_ns,23350.0000000000
50373,10840562055018,PoH,sequence,16789000.0000000000
50374,10840562055143,PoH,total_ticks,16789000.0000000000
50375,10840566048335,PoH,tick_latency_ns,19093.0000000000
50376,10840566049107,PoH,sequence,16790000.0000000000
50377,10840566049239,PoH,total_ticks,16790000.0000000000
50378,10840569051212,PoH,tick_latency_ns,21555.0000000000
50379,10840569051782,PoH,sequence,16791000.0000000000
50380,10840569051917,PoH,total_ticks,16791000.0000000000
50381,10840573108978,PoH,tick_latency_ns,48865.0000000000
50382,10840573110638,PoH,sequence,16792000.0000000000
50383,10840573111116,PoH,total_ticks,16792000.0000000000
50384,10840575026604,PoH,tick_latency_ns,10233.0000000000
50385,10840575027244,PoH,sequence,16793000.0000000000
50386,10840575027364,PoH,total_ticks,16793000.0000000000
50387,10840580415923,PoH,tick_latency_ns,28184.0000000000
50388,10840580416951,PoH,sequence,16794000.0000000000
50389,10840580417100,PoH,total_ticks,16794000.0000000000
50390,10840582229966,PoH,tick_latency_ns,3467.0000000000
50391,10840582230875,PoH,sequence,16795000.0000000000
50392,10840582230976,PoH,total_ticks,16795000.0000000000
50393,10840583902550,PoH,tick_latency_ns,7755.0000000000
50394,10840583903005,PoH,sequence,16796000.0000000000
50395,10840583903081,PoH,total_ticks,16796000.0000000000
50396,10840585346721,PoH,tick_latency_ns,5649.0000000000
50397,10840585347589,PoH,sequence,16797000.0000000000
50398,10840585347770,PoH,total_ticks,16797000.0000000000
50399,10840586797219,PoH,tick_latency_ns,4491.0000000000
50400,10840586797910,PoH,sequence,16798000.0000000000
50401,10840586798021,PoH,total_ticks,16798000.0000000000
50402,10840588388533,PoH,tick_latency_ns,3418.0000000000
50403,10840588389569,PoH,sequence,16799000.0000000000
50404,10840588389688,PoH,total_ticks,16799000.0000000000
50405,10840590138147,PoH,tick_latency_ns,3515.0000000000
50406,10840590138553,PoH,sequence,16800000.0000000000
50407,10840590138710,PoH,total_ticks,16800000.0000000000
50408,10840591930158,PoH,tick_latency_ns,4532.0000000000
50409,10840591930624,PoH,sequence,16801000.0000000000
50410,10840591930721,PoH,total_ticks,16801000.0000000000
50411,10840593453098,PoH,tick_latency_ns,8616.0000000000
50412,10840593454597,PoH,sequence,16802000.0000000000
50413,10840593454749,PoH,total_ticks,16802000.0000000000
50414,10840594908338,PoH,tick_latency_ns,5414.0000000000
50415,10840594909144,PoH,sequence,16803000.0000000000
50416,10840594909268,PoH,total_ticks,16803000.0000000000
50417,10840596560451,PoH,tick_latency_ns,3279.0000000000
50418,10840596561280,PoH,sequence,16804000.0000000000
50419,10840596561399,PoH,total_ticks,16804000.0000000000
50420,10840598236434,PoH,tick_latency_ns,3275.0000000000
50421,10840598237191,PoH,sequence,16805000.0000000000
50422,10840598237293,PoH,total_ticks,16805000.0000000000
50423,10840599996588,PoH,tick_latency_ns,5499.0000000000
50424,10840599996930,PoH,sequence,16806000.0000000000
50425,10840599997032,PoH,total_ticks,16806000.0000000000
50426,10840601833268,PoH,tick_latency_ns,7130.0000000000
50427,10840601834149,PoH,sequence,16807000.0000000000
50428,10840601834285,PoH,total_ticks,16807000.0000000000
50429,10840603284766,PoH,tick_latency_ns,6908.0000000000
50430,10840603285662,PoH,sequence,16808000.0000000000
50431,10840603285782,PoH,total_ticks,16808000.0000000000
50432,10840604847674,PoH,tick_latency_ns,5970.0000000000
50433,10840604848186,PoH,sequence,16809000.0000000000
50434,10840604848355,PoH,total_ticks,16809000.0000000000
50435,10840606537009,PoH,tick_latency_ns,6093.0000000000
50436,10840606538366,PoH,sequence,16810000.0000000000
50437,10840606538482,PoH,total_ticks,16810000.0000000000
50438,10840608332720,PoH,tick_latency_ns,3848.0000000000
50439,10840608333449,PoH,sequence,16811000.0000000000
50440,10840608333530,PoH,total_ticks,16811000.0000000000
50441,10840609876133,PoH,tick_latency_ns,5023.0000000000
50442,10840609876885,PoH,sequence,16812000.0000000000
50443,10840609876967,PoH,total_ticks,16812000.0000000000
50444,10840611398770,PoH,tick_latency_ns,8678.0000000000
50445,10840611399506,PoH,sequence,16813000.0000000000
50446,10840611399631,PoH,total_ticks,16813000.0000000000
50447,10840613134042,PoH,tick_latency_ns,3269.0000000000
50448,10840613134508,PoH,sequence,16814000.0000000000
50449,10840613134701,PoH,total_ticks,16814000.0000000000
50450,10840614877568,PoH,tick_latency_ns,5864.0000000000
50451,10840614878904,PoH,sequence,16815000.0000000000
50452,10840614879020,PoH,total_ticks,16815000.0000000000
50453,10840616921896,PoH,tick_latency_ns,3079.0000000000
50454,10840616922718,PoH,sequence,16816000.0000000000
50455,10840616922848,PoH,total_ticks,16816000.0000000000
50456,10840619057757,PoH,tick_latency_ns,18387.0000000000
50457,10840619058507,PoH,sequence,16817000.0000000000
50458,10840619058631,PoH,total_ticks,16817000.0000000000
50459,10840623472426,PoH,tick_latency_ns,98562.0000000000
50460,10840623473020,PoH,sequence,16818000.0000000000
50461,10840623473172,PoH,total_ticks,16818000.0000000000
50462,10840625791351,PoH,tick_latency_ns,6477.0000000000
50463,10840625792440,PoH,sequence,16819000.0000000000
50464,10840625792557,PoH,total_ticks,16819000.0000000000
50465,10840627353226,PoH,tick_latency_ns,8069.0000000000
50466,10840627353788,PoH,sequence,16820000.0000000000
50467,10840627353864,PoH,total_ticks,16820000.0000000000
50468,10840629291266,PoH,tick_latency_ns,4098.0000000000
50469,10840629291658,PoH,sequence,16821000.0000000000
50470,10840629291823,PoH,total_ticks,16821000.0000000000
50471,10840631048452,PoH,tick_latency_ns,5544.0000000000
50472,10840631050044,PoH,sequence,16822000.0000000000
50473,10840631050189,PoH,total_ticks,16822000.0000000000
50474,10840632750527,PoH,tick_latency_ns,6028.0000000000
50475,10840632751226,PoH,sequence,16823000.0000000000
50476,10840632751336,PoH,total_ticks,16823000.0000000000
50477,10840634455488,PoH,tick_latency_ns,4559.0000000000
50478,10840634455857,PoH,sequence,16824000.0000000000
50479,10840634455956,PoH,total_ticks,16824000.0000000000
50480,10840639046288,PoH,tick_latency_ns,11710.0000000000
