seq,ts_ns,module,key,value
27896883,6661457989191,btc_qm_engine,btc_sha256_nonce,2354952637.0000000000
27896884,6661457989340,btc_qm_engine,btc_leading_zeros,2.0000000000
27896885,6661457989463,btc_qm_engine,btc_sha256_elapsed_ns,1498.0000000000
27896886,6661457989710,btc_qm_engine,btc_sha256_nonce,2354927189.0000000000
27896887,6661457989825,btc_qm_engine,btc_leading_zeros,0.0000000000
27896888,6661457989943,btc_qm_engine,btc_sha256_elapsed_ns,1058.0000000000
27896889,6661457991239,btc_qm_engine,btc_sha256_nonce,2626458470.0000000000
27896890,6661457991323,btc_qm_engine,btc_leading_zeros,0.0000000000
27896891,6661457991485,btc_qm_engine,btc_sha256_elapsed_ns,1059.0000000000
27896892,6661457991736,btc_qm_engine,btc_sha256_nonce,3723274796.0000000000
27896893,6661457992282,btc_qm_engine,btc_leading_zeros,1.0000000000
27896894,6661457992384,btc_qm_engine,btc_sha256_elapsed_ns,1602.0000000000
27896895,6661457992952,btc_qm_engine,btc_sha256_nonce,48863463.0000000000
27896896,6661457993077,btc_qm_engine,btc_leading_zeros,0.0000000000
27896897,6661457993160,btc_qm_engine,btc_sha256_elapsed_ns,1059.0000000000
27896898,6661457993353,btc_qm_engine,btc_orbital_scan_nonce,2354970259.0000000000
27896899,6661457994487,btc_qm_engine,btc_sha256_nonce,3108828808.0000000000
27896900,6661457994957,btc_qm_engine,btc_sha256_nonce,2354970259.0000000000
27896901,6661457995358,btc_qm_engine,btc_leading_zeros,2.0000000000
27896902,6661457995504,btc_qm_engine,btc_sha256_elapsed_ns,1055.0000000000
27896903,6661457995718,btc_qm_engine,btc_leading_zeros,0.0000000000
27896904,6661457996305,btc_qm_engine,btc_sha256_elapsed_ns,1706.0000000000
27896905,6661457996920,btc_qm_engine,btc_sha256_nonce,822146165.0000000000
27896906,6661457997045,btc_qm_engine,btc_leading_zeros,0.0000000000
27896907,6661457997164,btc_qm_engine,btc_sha256_elapsed_ns,1062.0000000000
27896908,6661457997964,btc_qm_engine,btc_sha256_nonce,1204330674.0000000000
27896909,6661457998099,btc_qm_engine,btc_leading_zeros,0.0000000000
27896910,6661457998191,btc_qm_engine,btc_sha256_elapsed_ns,1223.0000000000
27896911,6661457998578,btc_qm_engine,btc_sha256_nonce,1715255586.0000000000
27896912,6661457998705,btc_qm_engine,btc_leading_zeros,1.0000000000
27896913,6661457998792,btc_qm_engine,btc_sha256_elapsed_ns,1058.0000000000
27896914,6661457998978,btc_qm_engine,btc_orbital_scan_nonce,2354968872.0000000000
27896915,6661458007304,btc_qm_engine,btc_sha256_nonce,2354968872.0000000000
27896916,6661458007419,btc_qm_engine,btc_leading_zeros,1.0000000000
27896917,6661458007590,btc_qm_engine,btc_sha256_elapsed_ns,8152.0000000000
27896918,6661458009428,btc_qm_engine,btc_sha256_nonce,1714926988.0000000000
27896919,6661458009513,btc_qm_engine,btc_leading_zeros,1.0000000000
27896920,6661458009594,btc_qm_engine,btc_sha256_elapsed_ns,1471.0000000000
27896921,6661458009794,btc_qm_engine,btc_lebesgue_scan_nonce,29.0000000000
27896922,6661458010564,btc_qm_engine,btc_sha256_nonce,3621069436.0000000000
27896923,6661458010888,btc_qm_engine,btc_leading_zeros,0.0000000000
27896924,6661458010997,btc_qm_engine,btc_sha256_elapsed_ns,11921.0000000000
27896925,6661458011337,btc_qm_engine,btc_sha256_nonce,2354946322.0000000000
27896926,6661458011819,btc_qm_engine,btc_leading_zeros,0.0000000000
27896927,6661458011934,btc_qm_engine,btc_sha256_elapsed_ns,1059.0000000000
27896928,6661458013182,btc_qm_engine,btc_sha256_nonce,1204308085.0000000000
27896929,6661458013616,btc_qm_engine,btc_leading_zeros,0.0000000000
27896930,6661458014198,btc_qm_engine,btc_sha256_nonce,2279858435.0000000000
27896931,6661458014474,btc_qm_engine,btc_sha256_elapsed_ns,1664.0000000000
27896932,6661458014741,btc_qm_engine,btc_leading_zeros,1.0000000000
27896933,6661458014956,btc_qm_engine,btc_orbital_scan_nonce,2354961181.0000000000
27896934,6661458015776,btc_qm_engine,btc_sha256_elapsed_ns,1061.0000000000
27896935,6661458017445,btc_qm_engine,btc_sha256_nonce,2354961181.0000000000
27896936,6661458018319,btc_qm_engine,btc_sha256_nonce,747227725.0000000000
27896937,6661458018679,btc_qm_engine,btc_leading_zeros,0.0000000000
27896938,6661458019001,btc_qm_engine,btc_leading_zeros,1.0000000000
27896939,6661458019130,btc_qm_engine,btc_sha256_elapsed_ns,1063.0000000000
27896940,6661458019293,btc_qm_engine,btc_sha256_elapsed_ns,1514.0000000000
27896941,6661458020535,btc_qm_engine,btc_sha256_nonce,3069042444.0000000000
27896942,6661458020657,btc_qm_engine,btc_leading_zeros,3.0000000000
27896943,6661458020768,btc_qm_engine,btc_sha256_elapsed_ns,1058.0000000000
27896944,6661458020967,btc_qm_engine,btc_lebesgue_scan_nonce,11.0000000000
27896945,6661458021269,btc_qm_engine,btc_sha256_nonce,2269210304.0000000000
27896946,6661458021734,btc_qm_engine,btc_leading_zeros,0.0000000000
27896947,6661458021835,btc_qm_engine,btc_sha256_elapsed_ns,1349.0000000000
27896948,6661458022053,btc_qm_engine,btc_orbital_scan_nonce,2355012380.0000000000
27896949,6661458022371,btc_qm_engine,btc_sha256_nonce,2355023355.0000000000
27896950,6661458022488,btc_qm_engine,btc_leading_zeros,0.0000000000
27896951,6661458022571,btc_qm_engine,btc_sha256_elapsed_ns,1060.0000000000
27896952,6661458023580,btc_qm_engine,btc_sha256_nonce,2355012380.0000000000
27896953,6661458023716,btc_qm_engine,btc_leading_zeros,1.0000000000
27896954,6661458023840,btc_qm_engine,btc_sha256_elapsed_ns,1261.0000000000
27896955,6661458024063,btc_qm_engine,btc_sha256_nonce,2923833603.0000000000
27896956,6661458024294,btc_qm_engine,btc_orbital_scan_nonce,2354973606.0000000000
27896957,6661458025121,btc_qm_engine,btc_leading_zeros,0.0000000000
27896958,6661458025531,btc_qm_engine,btc_sha256_elapsed_ns,1064.0000000000
27896959,6661458026593,btc_qm_engine,btc_sha256_nonce,2354973606.0000000000
27896960,6661458026724,btc_qm_engine,btc_leading_zeros,2.0000000000
27896961,6661458026812,btc_qm_engine,btc_sha256_elapsed_ns,1310.0000000000
27896962,6661458027777,btc_qm_engine,btc_sha256_nonce,984409306.0000000000
27896963,6661458028044,btc_qm_engine,btc_lebesgue_scan_nonce,1.0000000000
27896964,6661458028332,btc_qm_engine,btc_leading_zeros,0.0000000000
27896965,6661458028466,btc_qm_engine,btc_sha256_elapsed_ns,1053.0000000000
27896966,6661458029825,btc_qm_engine,btc_sha256_nonce,2354994947.0000000000
27896967,6661458030469,btc_qm_engine,btc_sha256_nonce,2550789316.0000000000
27896968,6661458030752,btc_qm_engine,btc_leading_zeros,1.0000000000
27896969,6661458030899,btc_qm_engine,btc_sha256_elapsed_ns,1411.0000000000
27896970,6661458031711,btc_qm_engine,btc_leading_zeros,0.0000000000
27896971,6661458031985,btc_qm_engine,btc_orbital_scan_nonce,2354941735.0000000000
27896972,6661458032204,btc_qm_engine,btc_sha256_elapsed_ns,1053.0000000000
27896973,6661458033542,btc_qm_engine,btc_sha256_nonce,1277915585.0000000000
27896974,6661458033737,btc_qm_engine,btc_sha256_nonce,2354941735.0000000000
27896975,6661458034115,btc_qm_engine,btc_leading_zeros,0.0000000000
27896976,6661458034515,btc_qm_engine,btc_sha256_elapsed_ns,1054.0000000000
27896977,6661458034725,btc_qm_engine,btc_lebesgue_scan_nonce,0.0000000000
27896978,6661458034857,btc_qm_engine,btc_leading_zeros,1.0000000000
27896979,6661458035342,btc_qm_engine,btc_sha256_elapsed_ns,1396.0000000000
27896980,6661458036020,btc_qm_engine,btc_sha256_nonce,2355016575.0000000000
27896981,6661458036150,btc_qm_engine,btc_leading_zeros,0.0000000000
27896982,6661458036235,btc_qm_engine,btc_sha256_elapsed_ns,1052.0000000000
27896983,6661458036448,btc_qm_engine,btc_orbital_scan_nonce,2354938579.0000000000
27896984,6661458036954,btc_qm_engine,btc_sha256_nonce,1202623777.0000000000
27896985,6661458037091,btc_qm_engine,btc_leading_zeros,0.0000000000
27896986,6661458037199,btc_qm_engine,btc_sha256_elapsed_ns,1217.0000000000
27896987,6661458037753,btc_qm_engine,btc_sha256_nonce,2354938579.0000000000
27896988,6661458037874,btc_qm_engine,btc_leading_zeros,0.0000000000
27896989,6661458037996,btc_qm_engine,btc_sha256_elapsed_ns,1053.0000000000
27896990,6661458038856,btc_qm_engine,btc_sha256_nonce,3918070727.0000000000
27896991,6661458038989,btc_qm_engine,btc_leading_zeros,0.0000000000
27896992,6661458039091,btc_qm_engine,btc_sha256_elapsed_ns,1270.0000000000
27896993,6661458039478,btc_qm_engine,btc_orbital_scan_nonce,2354985093.0000000000
27896994,6661458040222,btc_qm_engine,btc_sha256_nonce,3923228549.0000000000
27896995,6661458040725,btc_qm_engine,btc_leading_zeros,0.0000000000
27896996,6661458040812,btc_qm_engine,btc_sha256_elapsed_ns,1055.0000000000
27896997,6661458041017,btc_qm_engine,btc_orbital_scan_nonce,2355012380.0000000000
27896998,6661458041598,btc_qm_engine,btc_sha256_nonce,2354985093.0000000000
27896999,6661458041721,btc_qm_engine,btc_leading_zeros,4.0000000000
27897000,6661458041817,btc_qm_engine,btc_sha256_elapsed_ns,1216.0000000000
27897001,6661458042085,btc_qm_engine,btc_lebesgue_scan_nonce,10.0000000000
27897002,6661458042324,btc_qm_engine,btc_sha256_nonce,2355012380.0000000000
27897003,6661458042456,btc_qm_engine,btc_leading_zeros,1.0000000000
27897004,6661458042536,btc_qm_engine,btc_sha256_elapsed_ns,1066.0000000000
27897005,6661458043764,btc_qm_engine,btc_sha256_nonce,2355074561.0000000000
27897006,6661458043966,btc_qm_engine,btc_leading_zeros,0.0000000000
27897007,6661458044199,btc_qm_engine,btc_sha256_nonce,3919511123.0000000000
27897008,6661458044772,btc_qm_engine,btc_leading_zeros,1.0000000000
27897009,6661458044887,btc_qm_engine,btc_sha256_elapsed_ns,1063.0000000000
27897010,6661458045166,btc_qm_engine,btc_sha256_elapsed_ns,1418.0000000000
27897011,6661458045747,btc_qm_engine,btc_orbital_scan_nonce,2354928625.0000000000
27897012,6661458046327,btc_qm_engine,btc_sha256_nonce,2368061633.0000000000
27897013,6661458046456,btc_qm_engine,btc_leading_zeros,1.0000000000
27897014,6661458046540,btc_qm_engine,btc_sha256_elapsed_ns,1057.0000000000
27897015,6661458046739,btc_qm_engine,btc_lebesgue_scan_nonce,2.0000000000
27897016,6661458047440,btc_qm_engine,btc_sha256_nonce,2354928625.0000000000
27897017,6661458047590,btc_qm_engine,btc_leading_zeros,3.0000000000
27897018,6661458047681,btc_qm_engine,btc_sha256_elapsed_ns,1428.0000000000
27897019,6661458048028,btc_qm_engine,btc_lebesgue_scan_nonce,23.0000000000
27897020,6661458048314,btc_qm_engine,btc_sha256_nonce,2355052106.0000000000
27897021,6661458048770,btc_qm_engine,btc_leading_zeros,0.0000000000
27897022,6661458048853,btc_qm_engine,btc_sha256_elapsed_ns,1059.0000000000
27897023,6661458049040,btc_qm_engine,btc_orbital_scan_nonce,2354960275.0000000000
27897024,6661458049710,btc_qm_engine,btc_sha256_nonce,2355039779.0000000000
27897025,6661458049854,btc_qm_engine,btc_leading_zeros,0.0000000000
27897026,6661458049961,btc_qm_engine,btc_sha256_elapsed_ns,1297.0000000000
27897027,6661458050348,btc_qm_engine,btc_sha256_nonce,2354960275.0000000000
27897028,6661458050475,btc_qm_engine,btc_leading_zeros,2.0000000000
27897029,6661458050589,btc_qm_engine,btc_sha256_elapsed_ns,1056.0000000000
27897030,6661458050777,btc_qm_engine,btc_orbital_scan_nonce,2354912380.0000000000
27897031,6661458051657,btc_qm_engine,btc_sha256_nonce,857666776.0000000000
27897032,6661458051796,btc_qm_engine,btc_leading_zeros,1.0000000000
27897033,6661458051883,btc_qm_engine,btc_sha256_elapsed_ns,1326.0000000000
27897034,6661458052113,btc_qm_engine,btc_sha256_nonce,2354912380.0000000000
27897035,6661458052234,btc_qm_engine,btc_leading_zeros,2.0000000000
27897036,6661458052324,btc_qm_engine,btc_sha256_elapsed_ns,1059.0000000000
27897037,6661458052535,btc_qm_engine,btc_orbital_scan_nonce,2354933489.0000000000
27897038,6661458053533,btc_qm_engine,btc_sha256_nonce,1204928464.0000000000
27897039,6661458053660,btc_qm_engine,btc_leading_zeros,0.0000000000
27897040,6661458053992,btc_qm_engine,btc_sha256_elapsed_ns,1256.0000000000
27897041,6661458054678,btc_qm_engine,btc_sha256_nonce,2354933489.0000000000
27897042,6661458054905,btc_qm_engine,btc_orbital_scan_nonce,2354962838.0000000000
27897043,6661458055265,btc_qm_engine,btc_leading_zeros,1.0000000000
27897044,6661458055392,btc_qm_engine,btc_sha256_elapsed_ns,1057.0000000000
27897045,6661458055589,btc_qm_engine,btc_orbital_scan_nonce,2354917973.0000000000
27897046,6661458056528,btc_qm_engine,btc_sha256_nonce,2354962838.0000000000
27897047,6661458056661,btc_qm_engine,btc_leading_zeros,3.0000000000
27897048,6661458056845,btc_qm_engine,btc_sha256_elapsed_ns,1314.0000000000
27897049,6661458057571,btc_qm_engine,btc_sha256_nonce,2354917973.0000000000
27897050,6661458057966,btc_qm_engine,btc_leading_zeros,1.0000000000
27897051,6661458058065,btc_qm_engine,btc_sha256_elapsed_ns,1061.0000000000
27897052,6661458058273,btc_qm_engine,btc_lebesgue_scan_nonce,18.0000000000
27897053,6661458059226,btc_qm_engine,btc_sha256_nonce,2809581236.0000000000
27897054,6661458059365,btc_qm_engine,btc_leading_zeros,0.0000000000
27897055,6661458059463,btc_qm_engine,btc_sha256_elapsed_ns,1202.0000000000
27897056,6661458059718,btc_qm_engine,btc_sha256_nonce,2354850907.0000000000
27897057,6661458060120,btc_qm_engine,btc_leading_zeros,4.0000000000
27897058,6661458060204,btc_qm_engine,btc_sha256_elapsed_ns,1055.0000000000
27897059,6661458060400,btc_qm_engine,btc_orbital_scan_nonce,2354932175.0000000000
27897060,6661458061202,btc_qm_engine,btc_sha256_nonce,2048899701.0000000000
27897061,6661458061337,btc_qm_engine,btc_leading_zeros,0.0000000000
27897062,6661458061431,btc_qm_engine,btc_sha256_elapsed_ns,1283.0000000000
27897063,6661458061727,btc_qm_engine,btc_sha256_nonce,2354932175.0000000000
27897064,6661458061850,btc_qm_engine,btc_leading_zeros,1.0000000000
27897065,6661458061933,btc_qm_engine,btc_sha256_elapsed_ns,1076.0000000000
27897066,6661458063123,btc_qm_engine,btc_sha256_nonce,4007926641.0000000000
27897067,6661458063441,btc_qm_engine,btc_sha256_nonce,3908919642.0000000000
27897068,6661458063736,btc_qm_engine,btc_leading_zeros,2.0000000000
27897069,6661458064631,btc_qm_engine,btc_leading_zeros,1.0000000000
27897070,6661458064897,btc_qm_engine,btc_sha256_elapsed_ns,1311.0000000000
27897071,6661458065229,btc_qm_engine,btc_sha256_elapsed_ns,1068.0000000000
27897072,6661458066574,btc_qm_engine,btc_sha256_nonce,3154056194.0000000000
27897073,6661458066661,btc_qm_engine,btc_leading_zeros,2.0000000000
27897074,6661458066946,btc_qm_engine,btc_sha256_elapsed_ns,1055.0000000000
27897075,6661458067647,btc_qm_engine,btc_sha256_nonce,2998710425.0000000000
27897076,6661458068147,btc_qm_engine,btc_leading_zeros,0.0000000000
27897077,6661458068265,btc_qm_engine,btc_sha256_elapsed_ns,1477.0000000000
27897078,6661458068686,btc_qm_engine,btc_sha256_nonce,2855891839.0000000000
27897079,6661458068805,btc_qm_engine,btc_leading_zeros,2.0000000000
27897080,6661458068916,btc_qm_engine,btc_sha256_elapsed_ns,1056.0000000000
27897081,6661458070056,btc_qm_engine,btc_sha256_nonce,606014503.0000000000
27897082,6661458070192,btc_qm_engine,btc_leading_zeros,0.0000000000
27897083,6661458070560,btc_qm_engine,btc_sha256_nonce,842616933.0000000000
27897084,6661458071106,btc_qm_engine,btc_leading_zeros,1.0000000000
27897085,6661458071230,btc_qm_engine,btc_sha256_elapsed_ns,1059.0000000000
27897086,6661458072089,btc_qm_engine,btc_sha256_elapsed_ns,1425.0000000000
27897087,6661458072733,btc_qm_engine,btc_orbital_scan_nonce,2354942771.0000000000
27897088,6661458073459,btc_qm_engine,btc_sha256_nonce,190301682.0000000000
27897089,6661458073587,btc_qm_engine,btc_leading_zeros,0.0000000000
27897090,6661458073699,btc_qm_engine,btc_sha256_elapsed_ns,1058.0000000000
27897091,6661458074453,btc_qm_engine,btc_sha256_nonce,2354942771.0000000000
27897092,6661458074598,btc_qm_engine,btc_leading_zeros,0.0000000000
27897093,6661458074708,btc_qm_engine,btc_sha256_elapsed_ns,1434.0000000000
27897094,6661458074926,btc_qm_engine,btc_orbital_scan_nonce,2354951567.0000000000
27897095,6661458075296,btc_qm_engine,btc_sha256_nonce,1397829652.0000000000
27897096,6661458075699,btc_qm_engine,btc_leading_zeros,1.0000000000
27897097,6661458075786,btc_qm_engine,btc_sha256_elapsed_ns,1060.0000000000
27897098,6661458075977,btc_qm_engine,btc_orbital_scan_nonce,2354917491.0000000000
27897099,6661458076774,btc_qm_engine,btc_sha256_nonce,2354951567.0000000000
27897100,6661458076920,btc_qm_engine,btc_leading_zeros,0.0000000000
27897101,6661458077012,btc_qm_engine,btc_sha256_elapsed_ns,1347.0000000000
27897102,6661458077379,btc_qm_engine,btc_sha256_nonce,2354917491.0000000000
27897103,6661458077792,btc_qm_engine,btc_leading_zeros,1.0000000000
27897104,6661458077944,btc_qm_engine,btc_sha256_elapsed_ns,1068.0000000000
27897105,6661458078085,btc_qm_engine,btc_lebesgue_scan_nonce,12.0000000000
27897106,6661458079349,btc_qm_engine,btc_sha256_nonce,429249742.0000000000
27897107,6661458079469,btc_qm_engine,btc_leading_zeros,0.0000000000
