seq,ts_ns,module,key,value
146335509,15686529829025,btc_qm_engine,btc_sha256_elapsed_ns,2284.0000000000
146335510,15686529829600,btc_qm_engine,btc_orbital_scan_nonce,473281248.0000000000
146335511,15686529830752,btc_qm_engine,btc_sha256_elapsed_ns,2458.0000000000
146335512,15686529831229,btc_qm_engine,btc_sha256_elapsed_ns,2388.0000000000
146335513,15686529831629,btc_qm_engine,btc_orbital_scan_nonce,473362317.0000000000
146335514,15686529832022,btc_qm_engine,btc_lebesgue_scan_nonce,29.0000000000
146335515,15686529832199,btc_qm_engine,btc_sha256_nonce,1768236220.0000000000
146335516,15686529832363,btc_qm_engine,btc_leading_zeros,4.0000000000
146335517,15686529832523,btc_qm_engine,btc_sha256_elapsed_ns,2119.0000000000
146335518,15686529833423,btc_qm_engine,btc_sha256_nonce,473281248.0000000000
146335519,15686529833591,btc_qm_engine,btc_leading_zeros,1.0000000000
146335520,15686529833750,btc_qm_engine,btc_sha256_elapsed_ns,2331.0000000000
146335521,15686529834430,btc_qm_engine,btc_sha256_nonce,473362317.0000000000
146335522,15686529834595,btc_qm_engine,btc_leading_zeros,1.0000000000
146335523,15686529834790,btc_qm_engine,btc_sha256_elapsed_ns,2440.0000000000
146335524,15686529835107,btc_qm_engine,btc_sha256_nonce,3881937448.0000000000
146335525,15686529835438,btc_qm_engine,btc_lebesgue_scan_nonce,26.0000000000
146335526,15686529835704,btc_qm_engine,btc_sha256_nonce,473346469.0000000000
146335527,15686529836052,btc_qm_engine,btc_leading_zeros,1.0000000000
146335528,15686529836197,btc_qm_engine,btc_sha256_elapsed_ns,1292.0000000000
146335529,15686529836523,btc_qm_engine,btc_sha256_nonce,1716165174.0000000000
146335530,15686529836814,btc_qm_engine,btc_leading_zeros,0.0000000000
146335531,15686529836975,btc_qm_engine,btc_sha256_elapsed_ns,2452.0000000000
146335532,15686529837354,btc_qm_engine,btc_orbital_scan_nonce,473345811.0000000000
146335533,15686529837588,btc_qm_engine,btc_sha256_nonce,3408131039.0000000000
146335534,15686529837954,btc_qm_engine,btc_sha256_nonce,1663389114.0000000000
146335535,15686529838169,btc_qm_engine,btc_sha256_nonce,473294265.0000000000
146335536,15686529838523,btc_qm_engine,btc_leading_zeros,0.0000000000
146335537,15686529838833,btc_qm_engine,btc_leading_zeros,2.0000000000
146335538,15686529839198,btc_qm_engine,btc_sha256_elapsed_ns,1303.0000000000
146335539,15686529839480,btc_qm_engine,btc_orbital_scan_nonce,473341015.0000000000
146335540,15686529839804,btc_qm_engine,btc_leading_zeros,0.0000000000
146335541,15686529840173,btc_qm_engine,btc_sha256_nonce,473345811.0000000000
146335542,15686529840327,btc_qm_engine,btc_leading_zeros,0.0000000000
146335543,15686529840493,btc_qm_engine,btc_sha256_elapsed_ns,2037.0000000000
146335544,15686529841042,btc_qm_engine,btc_sha256_nonce,473341015.0000000000
146335545,15686529841183,btc_qm_engine,btc_leading_zeros,1.0000000000
146335546,15686529841354,btc_qm_engine,btc_sha256_elapsed_ns,1303.0000000000
146335547,15686529841569,btc_qm_engine,btc_sha256_elapsed_ns,2231.0000000000
146335548,15686529842542,btc_qm_engine,btc_lebesgue_scan_nonce,18.0000000000
146335549,15686529842923,btc_qm_engine,btc_sha256_nonce,387129187.0000000000
146335550,15686529843513,btc_qm_engine,btc_leading_zeros,0.0000000000
146335551,15686529843655,btc_qm_engine,btc_sha256_elapsed_ns,1707.0000000000
146335552,15686529843988,btc_qm_engine,btc_orbital_scan_nonce,473348853.0000000000
146335553,15686529844388,btc_qm_engine,btc_sha256_elapsed_ns,2439.0000000000
146335554,15686529844662,btc_qm_engine,btc_sha256_nonce,473334447.0000000000
146335555,15686529845128,btc_qm_engine,btc_leading_zeros,1.0000000000
146335556,15686529845342,btc_qm_engine,btc_sha256_nonce,3115429861.0000000000
146335557,15686529845495,btc_qm_engine,btc_leading_zeros,0.0000000000
146335558,15686529845816,btc_qm_engine,btc_sha256_elapsed_ns,1297.0000000000
146335559,15686529846569,btc_qm_engine,btc_sha256_nonce,473348853.0000000000
146335560,15686529846768,btc_qm_engine,btc_leading_zeros,0.0000000000
146335561,15686529846933,btc_qm_engine,btc_sha256_elapsed_ns,2213.0000000000
146335562,15686529847273,btc_qm_engine,btc_sha256_elapsed_ns,2267.0000000000
146335563,15686529847972,btc_qm_engine,btc_orbital_scan_nonce,473326333.0000000000
146335564,15686529850406,btc_qm_engine,btc_sha256_nonce,4111181557.0000000000
146335565,15686529850572,btc_qm_engine,btc_leading_zeros,2.0000000000
146335566,15686529850915,btc_qm_engine,btc_sha256_nonce,2304567377.0000000000
146335567,15686529851077,btc_qm_engine,btc_leading_zeros,0.0000000000
146335568,15686529851198,btc_qm_engine,btc_sha256_elapsed_ns,2443.0000000000
146335569,15686529851646,btc_qm_engine,btc_sha256_nonce,473326333.0000000000
146335570,15686529852685,btc_qm_engine,btc_leading_zeros,0.0000000000
146335571,15686529853048,btc_qm_engine,btc_leading_zeros,1.0000000000
146335572,15686529853217,btc_qm_engine,btc_sha256_elapsed_ns,2394.0000000000
146335573,15686529853598,btc_qm_engine,btc_sha256_elapsed_ns,2400.0000000000
146335574,15686529854020,btc_qm_engine,btc_sha256_elapsed_ns,2299.0000000000
146335575,15686529854917,btc_qm_engine,btc_orbital_scan_nonce,473311685.0000000000
146335576,15686529855892,btc_qm_engine,btc_sha256_nonce,3780973974.0000000000
146335577,15686529857078,btc_qm_engine,btc_sha256_nonce,20706522.0000000000
146335578,15686529857392,btc_qm_engine,btc_sha256_nonce,3676362943.0000000000
146335579,15686529857553,btc_qm_engine,btc_leading_zeros,0.0000000000
146335580,15686529857718,btc_qm_engine,btc_sha256_elapsed_ns,2172.0000000000
146335581,15686529857963,btc_qm_engine,btc_leading_zeros,2.0000000000
146335582,15686529858218,btc_qm_engine,btc_orbital_scan_nonce,473319777.0000000000
146335583,15686529858669,btc_qm_engine,btc_sha256_nonce,473311685.0000000000
146335584,15686529858835,btc_qm_engine,btc_leading_zeros,4.0000000000
146335585,15686529859269,btc_qm_engine,btc_sha256_elapsed_ns,2221.0000000000
146335586,15686529860780,btc_qm_engine,btc_sha256_nonce,473319777.0000000000
146335587,15686529860944,btc_qm_engine,btc_leading_zeros,1.0000000000
146335588,15686529861110,btc_qm_engine,btc_sha256_elapsed_ns,2309.0000000000
146335589,15686529861462,btc_qm_engine,btc_orbital_scan_nonce,473356616.0000000000
146335590,15686529862760,btc_qm_engine,btc_sha256_nonce,825979748.0000000000
146335591,15686529863188,btc_qm_engine,btc_sha256_elapsed_ns,2224.0000000000
146335592,15686529863988,btc_qm_engine,btc_sha256_nonce,473356616.0000000000
146335593,15686529864749,btc_qm_engine,btc_leading_zeros,1.0000000000
146335594,15686529865525,btc_qm_engine,btc_sha256_elapsed_ns,2248.0000000000
146335595,15686529866385,btc_qm_engine,btc_leading_zeros,0.0000000000
146335596,15686529866849,btc_qm_engine,btc_sha256_nonce,3160982976.0000000000
146335597,15686529867008,btc_qm_engine,btc_leading_zeros,1.0000000000
146335598,15686529867521,btc_qm_engine,btc_sha256_elapsed_ns,2414.0000000000
146335599,15686529868168,btc_qm_engine,btc_leading_zeros,0.0000000000
146335600,15686529868390,btc_qm_engine,btc_sha256_elapsed_ns,2487.0000000000
146335601,15686529868827,btc_qm_engine,btc_orbital_scan_nonce,473345109.0000000000
146335602,15686529869123,btc_qm_engine,btc_sha256_elapsed_ns,2160.0000000000
146335603,15686529869343,btc_qm_engine,btc_lebesgue_scan_nonce,3.0000000000
146335604,15686529872062,btc_qm_engine,btc_sha256_nonce,2704736617.0000000000
146335605,15686529872227,btc_qm_engine,btc_leading_zeros,2.0000000000
146335606,15686529872396,btc_qm_engine,btc_sha256_elapsed_ns,2430.0000000000
146335607,15686529872625,btc_qm_engine,btc_sha256_nonce,473325394.0000000000
146335608,15686529872786,btc_qm_engine,btc_leading_zeros,0.0000000000
146335609,15686529872949,btc_qm_engine,btc_sha256_elapsed_ns,2426.0000000000
146335610,15686529873294,btc_qm_engine,btc_orbital_scan_nonce,473366534.0000000000
146335611,15686529875270,btc_qm_engine,btc_sha256_nonce,2096341953.0000000000
146335612,15686529875430,btc_qm_engine,btc_leading_zeros,0.0000000000
146335613,15686529875757,btc_qm_engine,btc_sha256_elapsed_ns,2426.0000000000
146335614,15686529875979,btc_qm_engine,btc_sha256_nonce,473366534.0000000000
146335615,15686529876137,btc_qm_engine,btc_leading_zeros,1.0000000000
146335616,15686529876323,btc_qm_engine,btc_sha256_elapsed_ns,2395.0000000000
146335617,15686529876688,btc_qm_engine,btc_orbital_scan_nonce,473354477.0000000000
146335618,15686529877943,btc_qm_engine,btc_sha256_nonce,473345109.0000000000
