40882114375993,PHYSICS,INIT_MASS,38d7ea4c68000
40882115284033,PHYSICS,INIT_SPIN,3b7c4580
40882116184433,PHYSICS,HORIZON_P,71afd498cfe0e
40882117213553,PHYSICS,GEODESIC_R,4039000000000000
40882118119273,PHYSICS,GEODESIC_THETA,3ff921ff2e48e8a7
40882118943213,EVENT,HORIZON_CROSS,0
