seq,ts_ns,module,key,value
1315679795,7023826087999,btc_qm_engine,btc_sha256_elapsed_ns,2227.0000000000
1315679796,7023826088322,btc_qm_engine,btc_sha256_nonce,1547040401.0000000000
1315679797,7023826088887,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679798,7023826089054,btc_qm_engine,btc_sha256_elapsed_ns,1234.0000000000
1315679799,7023826089711,btc_qm_engine,btc_orbital_scan_nonce,1547103435.0000000000
1315679800,7023826091318,btc_qm_engine,btc_sha256_nonce,1221444196.0000000000
1315679801,7023826091450,btc_qm_engine,btc_leading_zeros,2.0000000000
1315679802,7023826091570,btc_qm_engine,btc_sha256_elapsed_ns,1245.0000000000
1315679803,7023826091807,btc_qm_engine,btc_lebesgue_scan_nonce,13.0000000000
1315679804,7023826092154,btc_qm_engine,btc_sha256_nonce,1547103435.0000000000
1315679805,7023826092852,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679806,7023826093333,btc_qm_engine,btc_sha256_nonce,1547041525.0000000000
1315679807,7023826093530,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679808,7023826093841,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679809,7023826094758,btc_qm_engine,btc_sha256_elapsed_ns,1766.0000000000
1315679810,7023826094891,btc_qm_engine,btc_sha256_elapsed_ns,1234.0000000000
1315679811,7023826095216,btc_qm_engine,btc_sha256_elapsed_ns,2255.0000000000
1315679812,7023826096897,btc_qm_engine,btc_sha256_nonce,1221354232.0000000000
1315679813,7023826097023,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679814,7023826097116,btc_qm_engine,btc_sha256_elapsed_ns,1246.0000000000
1315679815,7023826097980,btc_qm_engine,btc_sha256_nonce,1678013002.0000000000
1315679816,7023826098856,btc_qm_engine,btc_sha256_nonce,1221640147.0000000000
1315679817,7023826099480,btc_qm_engine,btc_sha256_nonce,508000876.0000000000
1315679818,7023826099887,btc_qm_engine,btc_sha256_nonce,2522813466.0000000000
1315679819,7023826101260,btc_qm_engine,btc_leading_zeros,3.0000000000
1315679820,7023826101621,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679821,7023826101946,btc_qm_engine,btc_sha256_elapsed_ns,1229.0000000000
1315679822,7023826102666,btc_qm_engine,btc_orbital_scan_nonce,1547009471.0000000000
1315679823,7023826102895,btc_qm_engine,btc_sha256_elapsed_ns,2322.0000000000
1315679824,7023826104146,btc_qm_engine,btc_sha256_nonce,1547009471.0000000000
1315679825,7023826104240,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679826,7023826104338,btc_qm_engine,btc_sha256_elapsed_ns,1236.0000000000
1315679827,7023826104821,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679828,7023826105009,btc_qm_engine,btc_sha256_elapsed_ns,2225.0000000000
1315679829,7023826106018,btc_qm_engine,btc_sha256_nonce,2520689996.0000000000
1315679830,7023826106696,btc_qm_engine,btc_sha256_nonce,1221593376.0000000000
1315679831,7023826107045,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679832,7023826107486,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679833,7023826107579,btc_qm_engine,btc_sha256_elapsed_ns,1229.0000000000
1315679834,7023826107804,btc_qm_engine,btc_sha256_elapsed_ns,1886.0000000000
1315679835,7023826108804,btc_qm_engine,btc_sha256_nonce,510280551.0000000000
1315679836,7023826109234,btc_qm_engine,btc_sha256_nonce,1221527782.0000000000
1315679837,7023826109360,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679838,7023826109455,btc_qm_engine,btc_sha256_elapsed_ns,1222.0000000000
1315679839,7023826109662,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679840,7023826110714,btc_qm_engine,btc_orbital_scan_nonce,1547034797.0000000000
1315679841,7023826111169,btc_qm_engine,btc_sha256_nonce,1221843143.0000000000
1315679842,7023826111638,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679843,7023826111798,btc_qm_engine,btc_sha256_elapsed_ns,1226.0000000000
1315679844,7023826111977,btc_qm_engine,btc_sha256_elapsed_ns,2193.0000000000
1315679845,7023826112953,btc_qm_engine,btc_orbital_scan_nonce,1547040385.0000000000
1315679846,7023826113817,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679847,7023826114415,btc_qm_engine,btc_sha256_nonce,1547034797.0000000000
1315679848,7023826114586,btc_qm_engine,btc_sha256_elapsed_ns,2324.0000000000
1315679849,7023826114840,btc_qm_engine,btc_sha256_nonce,1547040385.0000000000
1315679850,7023826114973,btc_qm_engine,btc_leading_zeros,3.0000000000
1315679851,7023826115068,btc_qm_engine,btc_sha256_elapsed_ns,1235.0000000000
1315679852,7023826115347,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679853,7023826116337,btc_qm_engine,btc_orbital_scan_nonce,1547048785.0000000000
1315679854,7023826116679,btc_qm_engine,btc_sha256_elapsed_ns,2050.0000000000
1315679855,7023826117123,btc_qm_engine,btc_sha256_nonce,1678641964.0000000000
1315679856,7023826117304,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679857,7023826117443,btc_qm_engine,btc_sha256_elapsed_ns,1978.0000000000
1315679858,7023826117777,btc_qm_engine,btc_orbital_scan_nonce,1547032427.0000000000
1315679859,7023826120022,btc_qm_engine,btc_sha256_nonce,2521334169.0000000000
1315679860,7023826120183,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679861,7023826120878,btc_qm_engine,btc_sha256_elapsed_ns,2282.0000000000
1315679862,7023826121030,btc_qm_engine,btc_sha256_nonce,1547032427.0000000000
1315679863,7023826121711,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679864,7023826121864,btc_qm_engine,btc_sha256_elapsed_ns,2278.0000000000
1315679865,7023826122481,btc_qm_engine,btc_sha256_nonce,1547048785.0000000000
1315679866,7023826122653,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679867,7023826122746,btc_qm_engine,btc_sha256_elapsed_ns,1298.0000000000
1315679868,7023826122975,btc_qm_engine,btc_lebesgue_scan_nonce,30.0000000000
1315679869,7023826123756,btc_qm_engine,btc_sha256_nonce,2520127763.0000000000
1315679870,7023826123923,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679871,7023826124079,btc_qm_engine,btc_sha256_elapsed_ns,2361.0000000000
1315679872,7023826124519,btc_qm_engine,btc_orbital_scan_nonce,1547054776.0000000000
1315679873,7023826124725,btc_qm_engine,btc_sha256_nonce,1678756155.0000000000
1315679874,7023826125116,btc_qm_engine,btc_sha256_nonce,1547112614.0000000000
1315679875,7023826125482,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679876,7023826125866,btc_qm_engine,btc_leading_zeros,0.0000000000
1315679877,7023826126534,btc_qm_engine,btc_sha256_elapsed_ns,1231.0000000000
1315679878,7023826126762,btc_qm_engine,btc_lebesgue_scan_nonce,5.0000000000
1315679879,7023826127019,btc_qm_engine,btc_sha256_elapsed_ns,2240.0000000000
1315679880,7023826127270,btc_qm_engine,btc_sha256_nonce,1547054776.0000000000
1315679881,7023826127437,btc_qm_engine,btc_leading_zeros,1.0000000000
1315679882,7023826127592,btc_qm_engine,btc_sha256_elapsed_ns,1989.0000000000
1315679883,7023826128271,btc_qm_engine,btc_sha256_nonce,1547109309.0000000000
1315679884,7023826128419,btc_qm_engine,btc_leading_zeros,2.0000000000
1315679885,7023826128511,btc_qm_engine,btc_sha256_elapsed_ns,1224.0000000000
1315679886,7023826130012,btc_qm_engine,btc_sha256_nonce,1221279396.0000000000
1315679887,7023826130113,btc_qm_engine,btc_leading_zeros,2.0000000000
1315679888,7023826130203,btc_qm_engine,btc_sha256_elapsed_ns,1221.0000000000
1315679889,7023826130340,btc_qm_engine,btc_sha256_nonce,505918291.0000000000
1315679890,7023826131490,btc_qm_engine,btc_orbital_scan_nonce,1547093936.0000000000
1315679891,7023826131741,btc_qm_engine,btc_sha256_nonce,2520035022.0000000000
1315679892,7023826131932,btc_qm_engine,btc_sha256_nonce,1682853253.0000000000
1315679893,7023826132247,btc_qm_engine,btc_leading_zeros,0.0000000000
