seq,ts_ns,module,key,value
1310414,11517337334815,btc_qm_engine,btc_sha256_elapsed_ns,1042.0000000000
1310415,11517337335004,btc_qm_engine,btc_sha256_nonce,1872934302.0000000000
1310416,11517337335281,btc_qm_engine,btc_sha256_elapsed_ns,1043.0000000000
1310417,11517337335460,btc_qm_engine,btc_sha256_nonce,2346148891.0000000000
1310418,11517337335555,btc_qm_engine,btc_sha256_nonce,1606776262.0000000000
1310419,11517337335691,btc_qm_engine,btc_leading_zeros,0.0000000000
1310420,11517337335980,btc_qm_engine,btc_leading_zeros,0.0000000000
1310421,11517337336061,btc_qm_engine,btc_sha256_elapsed_ns,792.0000000000
1310422,11517337336179,btc_qm_engine,btc_leading_zeros,0.0000000000
1310423,11517337336369,btc_qm_engine,btc_sha256_elapsed_ns,746.0000000000
1310424,11517337336561,btc_qm_engine,btc_sha256_nonce,3516842447.0000000000
1310425,11517337336673,btc_qm_engine,btc_leading_zeros,1.0000000000
1310426,11517337336810,btc_qm_engine,btc_sha256_nonce,2543125596.0000000000
1310427,11517337337259,btc_qm_engine,btc_sha256_elapsed_ns,1029.0000000000
1310428,11517337337415,btc_qm_engine,btc_leading_zeros,1.0000000000
1310429,11517337337482,btc_qm_engine,btc_sha256_elapsed_ns,1073.0000000000
1310430,11517337337684,btc_qm_engine,btc_sha256_nonce,1343113004.0000000000
1310431,11517337338018,btc_qm_engine,btc_sha256_nonce,1748857165.0000000000
1310432,11517337338351,btc_qm_engine,btc_leading_zeros,0.0000000000
1310433,11517337338751,btc_qm_engine,btc_sha256_nonce,2542654814.0000000000
1310434,11517337338954,btc_qm_engine,btc_leading_zeros,3.0000000000
1310435,11517337339256,btc_qm_engine,btc_leading_zeros,1.0000000000
1310436,11517337340108,btc_qm_engine,btc_sha256_elapsed_ns,1096.0000000000
1310437,11517337340270,btc_qm_engine,btc_sha256_elapsed_ns,1075.0000000000
1310438,11517337341048,btc_qm_engine,btc_leading_zeros,1.0000000000
1310439,11517337341152,btc_qm_engine,btc_sha256_elapsed_ns,992.0000000000
1310440,11517337341644,btc_qm_engine,btc_sha256_nonce,2694698784.0000000000
1310441,11517337341794,btc_qm_engine,btc_leading_zeros,0.0000000000
1310442,11517337347093,btc_qm_engine,btc_sha256_elapsed_ns,1116.0000000000
1310443,11517337347893,btc_qm_engine,btc_sha256_nonce,3611911495.0000000000
1310444,11517337347940,btc_qm_engine,btc_leading_zeros,0.0000000000
1310445,11517337348001,btc_qm_engine,btc_sha256_elapsed_ns,608.0000000000
1310446,11517337348735,btc_qm_engine,btc_sha256_nonce,2330946945.0000000000
1310447,11517337348785,btc_qm_engine,btc_leading_zeros,0.0000000000
1310448,11517337348847,btc_qm_engine,btc_sha256_elapsed_ns,592.0000000000
1310449,11517337349580,btc_qm_engine,btc_sha256_nonce,1726561916.0000000000
1310450,11517337349629,btc_qm_engine,btc_leading_zeros,0.0000000000
1310451,11517337349676,btc_qm_engine,btc_sha256_elapsed_ns,598.0000000000
1310452,11517337349980,btc_qm_engine,btc_sha256_nonce,3240568040.0000000000
1310453,11517337350461,btc_qm_engine,btc_sha256_nonce,1444903654.0000000000
1310454,11517337350528,btc_qm_engine,btc_leading_zeros,1.0000000000
1310455,11517337350575,btc_qm_engine,btc_sha256_elapsed_ns,596.0000000000
1310456,11517337350947,btc_qm_engine,btc_leading_zeros,0.0000000000
1310457,11517337351037,btc_qm_engine,btc_sha256_elapsed_ns,1082.0000000000
1310458,11517337351358,btc_qm_engine,btc_sha256_nonce,79435560.0000000000
1310459,11517337351435,btc_qm_engine,btc_leading_zeros,0.0000000000
1310460,11517337351483,btc_qm_engine,btc_sha256_elapsed_ns,597.0000000000
1310461,11517337352236,btc_qm_engine,btc_sha256_nonce,2536915947.0000000000
1310462,11517337352287,btc_qm_engine,btc_leading_zeros,0.0000000000
1310463,11517337352333,btc_qm_engine,btc_sha256_elapsed_ns,593.0000000000
1310464,11517337352482,btc_qm_engine,btc_sha256_nonce,2683055953.0000000000
1310465,11517337353238,btc_qm_engine,btc_sha256_nonce,2536505370.0000000000
1310466,11517337353457,btc_qm_engine,btc_leading_zeros,1.0000000000
1310467,11517337353802,btc_qm_engine,btc_sha256_elapsed_ns,963.0000000000
1310468,11517337353964,btc_qm_engine,btc_leading_zeros,1.0000000000
1310469,11517337354566,btc_qm_engine,btc_sha256_elapsed_ns,593.0000000000
1310470,11517337354973,btc_qm_engine,btc_sha256_elapsed_ns,1084.0000000000
1310471,11517337355904,btc_qm_engine,btc_sha256_nonce,3157130576.0000000000
1310472,11517337356004,btc_qm_engine,btc_leading_zeros,0.0000000000
1310473,11517337356093,btc_qm_engine,btc_sha256_elapsed_ns,1049.0000000000
1310474,11517337356366,btc_qm_engine,btc_sha256_nonce,4269697161.0000000000
1310475,11517337356442,btc_qm_engine,btc_leading_zeros,4.0000000000
1310476,11517337356512,btc_qm_engine,btc_sha256_elapsed_ns,1135.0000000000
1310477,11517337357098,btc_qm_engine,btc_sha256_elapsed_ns,1039.0000000000
1310478,11517337357264,btc_qm_engine,btc_sha256_nonce,1488630223.0000000000
1310479,11517337357334,btc_qm_engine,btc_leading_zeros,3.0000000000
1310480,11517337357407,btc_qm_engine,btc_sha256_elapsed_ns,951.0000000000
1310481,11517337357628,btc_qm_engine,btc_leading_zeros,0.0000000000
1310482,11517337357861,btc_qm_engine,btc_sha256_nonce,3094438708.0000000000
1310483,11517337357984,btc_qm_engine,btc_leading_zeros,0.0000000000
1310484,11517337358087,btc_qm_engine,btc_sha256_elapsed_ns,1084.0000000000
