event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-05-20T22:07:25Z,4813842395294,55143,activation,100PCT_INCONDITIONNELLE
INIT,2026-05-20T22:07:25Z,4813842395294,55143,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-05-20T22:07:25Z,4813842395294,55143,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-05-20T22:07:25Z,4813842395294,55143,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-05-20T22:07:25Z,4813842395294,55143,init:mem_used_pct,82.0123
HW_SAMPLE,2026-05-20T22:07:25Z,4813842395294,55143,init:mem_total_kb,7805420
HW_SAMPLE,2026-05-20T22:07:25Z,4813842395294,55143,init:mem_avail_kb,1404012
HW_SAMPLE,2026-05-20T22:07:25Z,4813842395294,55143,init:vm_rss_kb,4348
HW_SAMPLE,2026-05-20T22:07:25Z,4813842395294,55143,init:vm_peak_kb,10176
MODULE_START,2026-05-20T22:07:25Z,4813843514759,55143,btc_qm_engine,main_btc_mining
METRIC,2026-05-20T22:07:25Z,4813843543613,55143,btc_qm_engine:btc_run_mode_hash,84.0000000000
METRIC,2026-05-20T22:07:25Z,4813844288101,55143,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-05-20T22:07:25Z,4813845149111,55143,btc_qm_engine:btc_nx48_lum_loaded,1.0000000000
METRIC,2026-05-20T22:07:25Z,4813845349785,55143,btc_qm_engine:btc_nx48_best_leading_loaded,26.0000000000
METRIC,2026-05-20T22:07:25Z,4814014743043,55143,btc_qm_engine:btc_nx48_c170_nx49_active,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814279689098,55143,btc_qm_engine:btc_nx48_hw_avx_level,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814279837635,55143,btc_qm_engine:btc_nx48_hw_sha_ni,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814279905064,55143,btc_qm_engine:btc_nx48_hw_threads_max,8.0000000000
METRIC,2026-05-20T22:07:26Z,4814279964317,55143,btc_qm_engine:btc_nx48_hw_gpu_opencl,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814280067718,55143,btc_qm_engine:btc_nx48_hw_ram_mb,1386.0000000000
METRIC,2026-05-20T22:07:26Z,4814280117810,55143,btc_qm_engine:btc_nx48_c61_init,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814280153933,55143,btc_qm_engine:btc_nx48_n_subneurons,16.0000000000
METRIC,2026-05-20T22:07:26Z,4814280189843,55143,btc_qm_engine:btc_nx48_exploration_init,0.6373245120
METRIC,2026-05-20T22:07:26Z,4814280225593,55143,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814281918716,55143,btc_qm_engine:btc_smaps_rss_kb,101232.0000000000
METRIC,2026-05-20T22:07:26Z,4814281977250,55143,btc_qm_engine:btc_smaps_anon_huge_kb,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814282033056,55143,btc_qm_engine:btc_smaps_private_dirty,97428.0000000000
METRIC,2026-05-20T22:07:26Z,4814282076191,55143,btc_qm_engine:btc_smaps_page_count,25308.0000000000
METRIC,2026-05-20T22:07:26Z,4814282112860,55143,btc_qm_engine:btc_smaps_hugepage_count,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814282296626,55143,btc_qm_engine:btc_c118q5_best_batch_size,2097152.0000000000
METRIC,2026-05-20T22:07:26Z,4814282335560,55143,btc_qm_engine:btc_c118q5_best_score,4.6883194304
METRIC,2026-05-20T22:07:26Z,4814282375464,55143,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814282425356,55143,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814294181502,55143,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814294461911,55143,btc_qm_engine:btc_wallet_create_ns,11754896.0000000000
METRIC,2026-05-20T22:07:26Z,4814294559107,55143,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814294906627,55143,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814294986691,55143,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814295057973,55143,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814295306023,55143,btc_qm_engine:btc_ram_available_mb_start,1385.0000000000
METRIC,2026-05-20T22:07:26Z,4814296169323,55143,btc_qm_engine:btc_alltime_seed_lz,26.0000000000
METRIC,2026-05-20T22:07:26Z,4814296267826,55143,btc_qm_engine:btc_alltime_seed_upd_count,9.0000000000
MODULE_START,2026-05-20T22:07:26Z,4814296341069,55143,btc_qm_engine,btc_engine_create
METRIC,2026-05-20T22:07:26Z,4814296365760,55143,btc_qm_engine:btc_n_replicas,256.0000000000
METRIC,2026-05-20T22:07:26Z,4814296432553,55143,btc_qm_engine:btc_n_threads,16.0000000000
METRIC,2026-05-20T22:07:26Z,4814296488631,55143,btc_qm_engine:btc_batch_size,2097152.0000000000
METRIC,2026-05-20T22:07:26Z,4814296546125,55143,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814296599723,55143,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-05-20T22:07:26Z,4814296659153,55143,btc_qm_engine:btc_duration_s,60.0000000000
METRIC,2026-05-20T22:07:26Z,4814296716746,55143,btc_qm_engine:btc_replica_idx,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814296771512,55143,btc_qm_engine:btc_replica_nonce,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814296826302,55143,btc_qm_engine:btc_replica_temp,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814296896436,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814296952302,55143,btc_qm_engine:btc_replica_idx,1.0000000000
METRIC,2026-05-20T22:07:26Z,4814297018292,55143,btc_qm_engine:btc_replica_nonce,16777215.0000000000
METRIC,2026-05-20T22:07:26Z,4814297080295,55143,btc_qm_engine:btc_replica_temp,1.0312500000
METRIC,2026-05-20T22:07:26Z,4814297131827,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814297187258,55143,btc_qm_engine:btc_replica_idx,2.0000000000
METRIC,2026-05-20T22:07:26Z,4814297298755,55143,btc_qm_engine:btc_replica_nonce,33554430.0000000000
METRIC,2026-05-20T22:07:26Z,4814297359044,55143,btc_qm_engine:btc_replica_temp,1.0625000000
METRIC,2026-05-20T22:07:26Z,4814297411681,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814297464334,55143,btc_qm_engine:btc_replica_idx,3.0000000000
METRIC,2026-05-20T22:07:26Z,4814297518036,55143,btc_qm_engine:btc_replica_nonce,50331645.0000000000
METRIC,2026-05-20T22:07:26Z,4814297574980,55143,btc_qm_engine:btc_replica_temp,1.0937500000
METRIC,2026-05-20T22:07:26Z,4814297629149,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814297682684,55143,btc_qm_engine:btc_replica_idx,4.0000000000
METRIC,2026-05-20T22:07:26Z,4814297736710,55143,btc_qm_engine:btc_replica_nonce,67108860.0000000000
METRIC,2026-05-20T22:07:26Z,4814297794249,55143,btc_qm_engine:btc_replica_temp,1.1250000000
METRIC,2026-05-20T22:07:26Z,4814297848607,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814297901306,55143,btc_qm_engine:btc_replica_idx,5.0000000000
METRIC,2026-05-20T22:07:26Z,4814297953900,55143,btc_qm_engine:btc_replica_nonce,83886075.0000000000
METRIC,2026-05-20T22:07:26Z,4814298021380,55143,btc_qm_engine:btc_replica_temp,1.1562500000
METRIC,2026-05-20T22:07:26Z,4814298079052,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814298152785,55143,btc_qm_engine:btc_replica_idx,6.0000000000
METRIC,2026-05-20T22:07:26Z,4814298207598,55143,btc_qm_engine:btc_replica_nonce,100663290.0000000000
METRIC,2026-05-20T22:07:26Z,4814298261583,55143,btc_qm_engine:btc_replica_temp,1.1875000000
METRIC,2026-05-20T22:07:26Z,4814298311786,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814298361975,55143,btc_qm_engine:btc_replica_idx,7.0000000000
METRIC,2026-05-20T22:07:26Z,4814298411797,55143,btc_qm_engine:btc_replica_nonce,117440505.0000000000
METRIC,2026-05-20T22:07:26Z,4814298474425,55143,btc_qm_engine:btc_replica_temp,1.2187500000
METRIC,2026-05-20T22:07:26Z,4814298525789,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814298576463,55143,btc_qm_engine:btc_replica_idx,8.0000000000
METRIC,2026-05-20T22:07:26Z,4814298627219,55143,btc_qm_engine:btc_replica_nonce,134217720.0000000000
METRIC,2026-05-20T22:07:26Z,4814298681075,55143,btc_qm_engine:btc_replica_temp,1.2500000000
METRIC,2026-05-20T22:07:26Z,4814298731330,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814298782056,55143,btc_qm_engine:btc_replica_idx,9.0000000000
METRIC,2026-05-20T22:07:26Z,4814298833346,55143,btc_qm_engine:btc_replica_nonce,150994935.0000000000
METRIC,2026-05-20T22:07:26Z,4814298888266,55143,btc_qm_engine:btc_replica_temp,1.2812500000
METRIC,2026-05-20T22:07:26Z,4814299010132,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814299066032,55143,btc_qm_engine:btc_replica_idx,10.0000000000
METRIC,2026-05-20T22:07:26Z,4814299118202,55143,btc_qm_engine:btc_replica_nonce,167772150.0000000000
METRIC,2026-05-20T22:07:26Z,4814299171886,55143,btc_qm_engine:btc_replica_temp,1.3125000000
METRIC,2026-05-20T22:07:26Z,4814299222981,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814299272351,55143,btc_qm_engine:btc_replica_idx,11.0000000000
METRIC,2026-05-20T22:07:26Z,4814299324699,55143,btc_qm_engine:btc_replica_nonce,184549365.0000000000
METRIC,2026-05-20T22:07:26Z,4814299395699,55143,btc_qm_engine:btc_replica_temp,1.3437500000
METRIC,2026-05-20T22:07:26Z,4814299449087,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814299499024,55143,btc_qm_engine:btc_replica_idx,12.0000000000
METRIC,2026-05-20T22:07:26Z,4814299557900,55143,btc_qm_engine:btc_replica_nonce,201326580.0000000000
METRIC,2026-05-20T22:07:26Z,4814299612988,55143,btc_qm_engine:btc_replica_temp,1.3750000000
METRIC,2026-05-20T22:07:26Z,4814299663310,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814299717830,55143,btc_qm_engine:btc_replica_idx,13.0000000000
METRIC,2026-05-20T22:07:26Z,4814299772923,55143,btc_qm_engine:btc_replica_nonce,218103795.0000000000
METRIC,2026-05-20T22:07:26Z,4814299839904,55143,btc_qm_engine:btc_replica_temp,1.4062500000
METRIC,2026-05-20T22:07:26Z,4814299889528,55143,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-05-20T22:07:26Z,4814299939485,55143,btc_qm_engine:btc_replica_idx,14.0000000000
METRIC,2026-05-20T22:07:26Z,4814299990313,55143,btc_qm_engine:btc_replica_nonce,234881010.0000000000
METRIC,2026-05-20T22:07:26Z,4814300057631,55143,btc_qm_engine:btc_replica_temp,1.4375000000
