9140035253396,PHYSICS,INIT_MASS,38d7ea4c68000
9140035543174,PHYSICS,INIT_SPIN,3b7c4580
9140035652809,PHYSICS,HORIZON_P,71afd498cfe0e
9140035740426,PHYSICS,GEODESIC_R,4039000000000000
9140035827131,PHYSICS,GEODESIC_THETA,3ff921ff2e48e8a7
9140035925185,EVENT,HORIZON_CROSS,0
